,ISO3,year,GDP
3880,FRA,2003,29627.92426353
3881,FRA,2004,33797.1624418436
3882,FRA,2005,34768.1759037525
3883,FRA,2006,36470.2128399313
3884,FRA,2007,41557.6235648179
3885,FRA,2008,45515.9617533473
3886,FRA,2009,41737.7635518137
3887,FRA,2010,40676.0647913181
3888,FRA,2011,43846.4660764798
3889,FRA,2012,40870.8523645734
3890,FRA,2013,42602.7179652667
3891,FRA,2014,43068.5487241739
3892,FRA,2015,36652.9223052178
3893,FRA,2016,37062.5335723829
3894,FRA,2017,38781.0494870836
3895,FRA,2018,41557.8548588876
3896,FRA,2019,40494.8982936276
3897,FRA,2020,39179.7442596057
3898,FRA,2021,43671.3084099631
3899,FRA,2022,40886.2532680273
3900,FRO,1965,1594.52271011187
3901,FRO,1966,1748.73404167402
3902,FRO,1967,1778.62715686756
3903,FRO,1968,1732.30578439189
3904,FRO,1969,1844.37838169653
3905,FRO,1970,2210.8843537415
3906,FRO,1971,2553.17883877922
3907,FRO,1972,3036.22780926119
3908,FRO,1973,4056.67150967699
3909,FRO,1974,4896.14249907534
3910,FRO,1975,5597.50987086296
3911,FRO,1976,6588.16060431035
3912,FRO,1977,8384.52073564445
3913,FRO,1978,9480.11521230815
3914,FRO,1979,10553.0629242592
3915,FRO,1980,11451.0684258191
3916,FRO,1981,10461.2138355745
3917,FRO,1982,10054.5126193302
3918,FRO,1983,10893.5755826788
3919,FRO,1984,9438.54801577864
3920,FRO,1985,10078.0533449333
3921,FRO,1986,14972.8171280411
3922,FRO,1987,19074.1360744953
3923,FRO,1988,20626.0132654074
3924,FRO,1989,18360.3990394801
3925,FRO,1990,20236.428925417
3926,FRO,1991,19424.3369969254
3927,FRO,1992,19838.5048000409
3928,FRO,1993,16874.1615610619
3929,FRO,1994,17192.8843355503
3930,FRO,1995,20577.6671574177
3931,FRO,1996,22419.1606928062
3932,FRO,1997,20985.7980311412
3933,FRO,1998,24623.743124955
3934,FRO,1999,24947.1235837634
3935,FRO,2000,23370.7737767844
3936,FRO,2001,25089.5926494304
3937,FRO,2002,27238.0255328878
3938,FRO,2003,31691.880082905
3939,FRO,2004,35940.9608625712
3940,FRO,2005,36440.3221972404
3941,FRO,2006,41762.6898536453
3942,FRO,2007,48365.735061209
3943,FRO,2008,51431.9730976048
3944,FRO,2009,47410.9556269077
3945,FRO,2010,48167.6675141519
3946,FRO,2011,51786.480991824
3947,FRO,2012,50157.0587890212
3948,FRO,2013,55560.1330274996
3949,FRO,2014,60126.1256426858
3950,FRO,2015,52726.6873782078
3951,FRO,2016,56833.9165410522
3952,FRO,2017,59328.2376643374
3953,FRO,2018,62576.8016380509
3954,FRO,2019,63203.7447848956
3955,FRO,2020,62234.9686802048
3956,FRO,2021,69108.2065823035
3957,FRO,2022,66979.2773224808
3958,FSM,1983,1280.77158972015
3959,FSM,1986,1241.30225560583
3960,FSM,1987,1256.9335990091
3961,FSM,1988,1312.81122679946
3962,FSM,1989,1396.75193189801
3963,FSM,1990,1492.85518696186
3964,FSM,1991,1654.93343423581
3965,FSM,1992,1730.92435831398
3966,FSM,1993,1871.16853720645
3967,FSM,1994,1860.46084304142
3968,FSM,1995,2008.33242694511
3969,FSM,1996,1972.60188653699
3970,FSM,1997,1859.27042372653
3971,FSM,1998,1964.64373552591
3972,FSM,1999,1973.66392024314
3973,FSM,2000,2088.20954444136
3974,FSM,2001,2152.5252795941
3975,FSM,2002,2165.48682048718
3976,FSM,2003,2195.18715620947
3977,FSM,2004,2155.78169026723
3978,FSM,2005,2256.01135749054
3979,FSM,2006,2298.63645841833
3980,FSM,2007,2344.40346200197
3981,FSM,2008,2420.7490064763
3982,FSM,2009,2598.40360440538
3983,FSM,2010,2760.0113395546
3984,FSM,2011,2885.44124871393
3985,FSM,2012,3023.58544607879
3986,FSM,2013,2920.70086272777
3987,FSM,2014,2928.44878191958
3988,FSM,2015,2891.32210264749
3989,FSM,2016,3022.65362747328
3990,FSM,2017,3320.3549760029
3991,FSM,2018,3623.32933678299
3992,FSM,2019,3734.99492723045
3993,FSM,2020,3639.41269869588
3994,FSM,2021,3588.75993317482
3995,FSM,2022,3713.95536246102
3996,GAB,1961,322.797123062224
3997,GAB,1962,347.684537380648
3998,GAB,1963,290.053632152233
3999,GAB,1964,399.532918404111
4000,GAB,1965,413.625221728406
4001,GAB,1966,442.376367118251
4002,GAB,1967,481.088520308582
4003,GAB,1968,513.359339770806
4004,GAB,1969,544.148931420957
4005,GAB,1970,542.208327493378
4006,GAB,1971,626.031580848688
4007,GAB,1972,691.814186839561
4008,GAB,1973,1137.72131898581
4009,GAB,1974,2379.66350603091
4010,GAB,1975,3252.61998378258
4011,GAB,1976,4434.34116386491
4012,GAB,1977,4042.63023123328
4013,GAB,1978,3355.37401148119
4014,GAB,1979,4149.9601747736
4015,GAB,1980,5713.20735924889
4016,GAB,1981,5023.08366263535
4017,GAB,1982,4582.16384700194
4018,GAB,1983,4181.09245928052
4019,GAB,1984,4273.31283200107
4020,GAB,1985,3899.57378815751
4021,GAB,1986,3866.27688075118
4022,GAB,1987,3626.23096503261
4023,GAB,1988,4121.06580805912
4024,GAB,1989,4376.76118453643
4025,GAB,1990,6055.06024736607
4026,GAB,1991,5349.45201171297
4027,GAB,1992,5390.53678687714
4028,GAB,1993,4109.89879857863
4029,GAB,1994,3832.0932618843
4030,GAB,1995,4419.79033912655
4031,GAB,1996,4948.75287167196
4032,GAB,1997,4514.99408761768
4033,GAB,1998,3705.81808865207
4034,GAB,1999,3758.16193587765
4035,GAB,2000,3991.15715141003
4036,GAB,2001,3844.56134920847
4037,GAB,2002,3976.64679620587
4038,GAB,2003,4724.2547983061
4039,GAB,2004,5483.14457467164
4040,GAB,2005,6570.96326530919
4041,GAB,2006,6873.45398271021
4042,GAB,2007,8036.91995564327
4043,GAB,2008,9732.22653332604
4044,GAB,2009,7325.90951318545
4045,GAB,2010,8399.59734808121
4046,GAB,2011,10273.798444898
4047,GAB,2012,9348.51487640056
4048,GAB,2013,9250.08111462036
4049,GAB,2014,9255.36803467635
4050,GAB,2015,7090.45463394942
4051,GAB,2016,6722.19822269059
4052,GAB,2017,6975.69519191402
4053,GAB,2018,7694.90605067973
4054,GAB,2019,7523.86228077637
4055,GAB,2020,6680.08266467748
4056,GAB,2021,8635.7971442819
4057,GAB,2022,8820.34733682316
4058,GBR,1961,1472.38571407868
4059,GBR,1962,1525.77585271032
4060,GBR,1963,1613.45688373392
4061,GBR,1964,1748.2881176141
4062,GBR,1965,1873.56777435421
4063,GBR,1966,1986.74715869685
4064,GBR,1967,2058.78188198056
4065,GBR,1968,1951.75859587532
4066,GBR,1969,2100.66786858672
4067,GBR,1970,2347.54431773747
4068,GBR,1971,2649.80151387223
4069,GBR,1972,3030.43251411977
4070,GBR,1973,3426.27622050378
4071,GBR,1974,3665.8627976419
4072,GBR,1975,4299.74561799284
4073,GBR,1976,4138.16778761535
4074,GBR,1977,4681.43993173038
4075,GBR,1978,5976.93816899991
4076,GBR,1979,7804.76208051155
4077,GBR,1980,10032.062080015
4078,GBR,1981,9599.30622221965
4079,GBR,1982,9146.07735701852
4080,GBR,1983,8691.51881306514
4081,GBR,1984,8179.19444064991
4082,GBR,1985,8652.21654247593
4083,GBR,1986,10611.112210096
4084,GBR,1987,13118.586534629
4085,GBR,1988,15987.1680775688
4086,GBR,1989,16239.2821960944
4087,GBR,1990,19095.4669984608
4088,GBR,1991,19900.7266505069
4089,GBR,1992,20487.1707852878
4090,GBR,1993,18389.0195675099
4091,GBR,1994,19709.2380983653
4092,GBR,1995,23168.9529580171
4093,GBR,1996,24406.400298359
4094,GBR,1997,26766.0056249684
4095,GBR,1998,28274.5045119699
4096,GBR,1999,28762.0913570256
4097,GBR,2000,28280.926786099
4098,GBR,2001,27906.5695029641
4099,GBR,2002,30077.741432188
4100,GBR,2003,34442.6875402308
4101,GBR,2004,40366.8886650968
4102,GBR,2005,42104.7884375024
4103,GBR,2006,44512.4590296865
4104,GBR,2007,50397.6854954706
4105,GBR,2008,47396.1202078484
4106,GBR,2009,38744.131693043
4107,GBR,2010,39598.957119545
4108,GBR,2011,42109.6418795749
4109,GBR,2012,42497.3404974322
4110,GBR,2013,43426.2981405143
4111,GBR,2014,47439.6165895125
4112,GBR,2015,44964.3911437292
4113,GBR,2016,40985.2351382417
4114,GBR,2017,40572.1214823783
4115,GBR,2018,43203.8141057739
4116,GBR,2019,42662.5353740311
4117,GBR,2020,40217.0090116986
4118,GBR,2021,46869.759058411
4119,GBR,2022,46125.2557513568
4120,GEO,1990,1561.84922948771
4121,GEO,1991,1323.43514133874
4122,GEO,1992,765.36370165179
4123,GEO,1993,550.040007880477
4124,GEO,1994,519.857581188288
4125,GEO,1995,578.344609852583
4126,GEO,1996,689.05944138472
4127,GEO,1997,807.032285752352
4128,GEO,1998,851.515542450841
4129,GEO,1999,673.537782887275
4130,GEO,2000,749.908534993961
4131,GEO,2001,801.98383707929
4132,GEO,2002,853.526171868939
4133,GEO,2003,1010.03151630868
4134,GEO,2004,1305.04748557208
4135,GEO,2005,1642.78359414797
4136,GEO,2006,1996.02013272284
4137,GEO,2007,2635.36650276116
4138,GEO,2008,3324.7537205015
4139,GEO,2009,2822.68939668797
4140,GEO,2010,3233.21975246843
4141,GEO,2011,4021.75522955035
4142,GEO,2012,4421.930711904
4143,GEO,2013,4623.88471369397
4144,GEO,2014,4739.27691304547
4145,GEO,2015,4014.11165137641
4146,GEO,2016,4062.12697838612
4147,GEO,2017,4356.92801624893
4148,GEO,2018,4722.0424231414
4149,GEO,2019,4696.15058555612
4150,GEO,2020,4255.74299321254
4151,GEO,2021,5023.27438368985
4152,GEO,2022,6674.95695994589
4153,GHA,1961,184.252892333057
4154,GHA,1962,190.922151904581
4155,GHA,1963,207.729323735884
4156,GHA,1964,227.853456956148
4157,GHA,1965,263.77887171758
4158,GHA,1966,266.598422153923
4159,GHA,1967,212.85527066079
4160,GHA,1968,197.984862552573
4161,GHA,1969,227.323020593319
4162,GHA,1970,249.913351755233
4163,GHA,1971,266.463604630495
4164,GHA,1972,225.982511268845
4165,GHA,1973,313.172330946007
4166,GHA,1974,291.805228934167
4167,GHA,1975,275.234889195091
4168,GHA,1976,263.131854457799
4169,GHA,1977,294.621934314009
4170,GHA,1978,328.084092596074
4171,GHA,1979,349.109185543003
4172,GHA,1980,374.642735242711
4173,GHA,1981,345.734519761394
4174,GHA,1982,320.699411564957
4175,GHA,1983,312.479528454783
4176,GHA,1984,330.693958588397
4177,GHA,1985,329.950959959989
4178,GHA,1986,410.521613204969
4179,GHA,1987,354.615638407998
4180,GHA,1988,354.272046177514
4181,GHA,1989,348.90396490843
4182,GHA,1990,381.246419103802
4183,GHA,1991,416.776429091607
4184,GHA,1992,395.042635457696
4185,GHA,1993,358.631011592961
4186,GHA,1994,319.607440259183
4187,GHA,1995,370.688085003587
4188,GHA,1996,388.533280320829
4189,GHA,1997,377.240426025444
4190,GHA,1998,399.796201063895
4191,GHA,1999,402.471403180069
4192,GHA,2000,253.380293175761
4193,GHA,2001,263.170141384943
4194,GHA,2002,297.046970350611
4195,GHA,2003,357.847982643309
4196,GHA,2004,405.424901764719
4197,GHA,2005,477.601092763442
4198,GHA,2006,904.169527809899
4199,GHA,2007,1047.19942781651
4200,GHA,2008,1178.95587732926
4201,GHA,2009,1044.00498892672
4202,GHA,2010,1258.96419689048
4203,GHA,2011,1501.05917129856
4204,GHA,2012,1536.61963499859
4205,GHA,2013,2282.40750113579
4206,GHA,2014,1942.92186873525
4207,GHA,2015,1711.27131722255
4208,GHA,2016,1900.39767444476
4209,GHA,2017,1998.72266581387
4210,GHA,2018,2180.02968425645
4211,GHA,2019,2167.92544000869
4212,GHA,2020,2176.57621804239
4213,GHA,2021,2422.08591285021
4214,GHA,2022,2203.55893518303
4215,GIN,1986,351.799160124579
4216,GIN,1987,350.733088001229
4217,GIN,1988,398.900118622517
4218,GIN,1989,396.343465639038
4219,GIN,1990,419.686805880786
4220,GIN,1991,455.740543213675
4221,GIN,1992,480.756246427532
4222,GIN,1993,465.37771094588
4223,GIN,1994,465.855217972152
4224,GIN,1995,494.582071897826
4225,GIN,1996,503.567676317204
4226,GIN,1997,482.442184805233
4227,GIN,1998,448.965332297245
4228,GIN,1999,423.403800781529
4229,GIN,2000,359.286670018273
4230,GIN,2001,335.014292883194
4231,GIN,2002,343.934594296268
4232,GIN,2003,392.879844202245
4233,GIN,2004,405.696059760439
4234,GIN,2005,321.338633269515
4235,GIN,2006,452.276159713719
4236,GIN,2007,657.993473811195
4237,GIN,2008,712.099416076712
4238,GIN,2009,670.261253626844
4239,GIN,2010,667.281601897555
4240,GIN,2011,644.502548659895
4241,GIN,2012,707.967678199003
4242,GIN,2013,757.692272561928
4243,GIN,2014,774.5690395852
4244,GIN,2015,756.425589810936
4245,GIN,2016,720.473255172646
4246,GIN,2017,843.464279230956
4247,GIN,2018,944.417268657317
4248,GIN,2019,1043.89988618266
4249,GIN,2020,1073.65933900139
4250,GIN,2021,1189.17599945874
4251,GIN,2022,1515.16794777584
4252,GMB,1966,93.7187073536992
4253,GMB,1967,96.2521683952769
4254,GMB,1968,82.4601490452896
4255,GMB,1969,87.9293425729252
4256,GMB,1970,98.9086769524274
4257,GMB,1971,102.38273510231
4258,GMB,1972,105.539653664223
4259,GMB,1973,130.197941941879
4260,GMB,1974,161.027698063599
4261,GMB,1975,187.923034378077
4262,GMB,1976,177.546913676118
4263,GMB,1977,211.820673715038
4264,GMB,1978,255.333914860936
4265,GMB,1979,297.937334444972
4266,GMB,1980,335.496503276745
4267,GMB,1981,294.499456763719
4268,GMB,1982,281.216225896016
4269,GMB,1983,268.298783298048
4270,GMB,1984,215.011287716755
4271,GMB,1985,263.711956533982
4272,GMB,1986,208.83145495391
4273,GMB,1987,238.795476878595
4274,GMB,1988,277.541572539526
4275,GMB,1989,284.196494061432
4276,GMB,1990,304.707688021131
4277,GMB,1991,637.091043135639
4278,GMB,1992,633.680511698679
4279,GMB,1993,646.268216787958
4280,GMB,1994,619.043946174633
4281,GMB,1995,632.771163695593
4282,GMB,1996,663.168901010703
4283,GMB,1997,610.199029670195
4284,GMB,1998,619.593039488998
4285,GMB,1999,583.404665571357
4286,GMB,2000,544.620961107601
4287,GMB,2001,464.639636150988
4288,GMB,2002,379.862417876486
4289,GMB,2003,310.957068377345
4290,GMB,2004,596.629286497506
4291,GMB,2005,618.959813461158
4292,GMB,2006,615.973928349442
4293,GMB,2007,725.092284883529
4294,GMB,2008,857.858239870456
4295,GMB,2009,772.124933818401
4296,GMB,2010,796.631829179134
4297,GMB,2011,705.47749534881
4298,GMB,2012,686.557557719746
4299,GMB,2013,647.385534561172
4300,GMB,2014,561.649634566263
4301,GMB,2015,611.67121911225
4302,GMB,2016,640.676265282984
4303,GMB,2017,632.001024153219
4304,GMB,2018,683.324632754874
4305,GMB,2019,722.875356284026
4306,GMB,2020,704.030462837221
4307,GMB,2021,772.151450503284
4308,GMB,2022,808.278281490135
4309,GNB,1970,133.071689189936
4310,GNB,1971,132.110891549799
4311,GNB,1972,147.164742956899
4312,GNB,1973,148.166102105155
4313,GNB,1974,158.40142812964
4314,GNB,1975,165.221281701902
4315,GNB,1976,160.319434942536
4316,GNB,1977,153.995519892343
4317,GNB,1978,154.428471348895
4318,GNB,1979,144.277219678046
4319,GNB,1980,133.083449060455
4320,GNB,1981,183.124075777785
4321,GNB,1982,192.776439797954
4322,GNB,1983,187.504199164958
4323,GNB,1984,156.259690850486
4324,GNB,1985,159.824653953
4325,GNB,1986,142.459123345846
4326,GNB,1987,187.241344334255
4327,GNB,1988,174.384061074383
4328,GNB,1989,222.431999163442
4329,GNB,1990,250.589846359037
4330,GNB,1991,258.740073078707
4331,GNB,1992,221.246024797132
4332,GNB,1993,224.157422214094
4333,GNB,1994,216.241159509192
4334,GNB,1995,227.320015429519
4335,GNB,1996,237.084719515369
4336,GNB,1997,231.022949891897
4337,GNB,1998,174.362477754375
4338,GNB,1999,186.035226453739
4339,GNB,2000,301.495570983905
4340,GNB,2001,312.25356654928
4341,GNB,2002,324.969900019812
4342,GNB,2003,362.906159271225
4343,GNB,2004,394.995797951701
4344,GNB,2005,425.471888739684
4345,GNB,2006,418.902079016511
4346,GNB,2007,480.438602159015
4347,GNB,2008,583.268305937751
4348,GNB,2009,543.56246924992
4349,GNB,2010,542.284101222819
4350,GNB,2011,683.534475990489
4351,GNB,2012,598.572626248258
4352,GNB,2013,616.159928714289
4353,GNB,2014,605.122546466363
4354,GNB,2015,585.957012587988
4355,GNB,2016,642.666390086932
4356,GNB,2017,718.245737766542
4357,GNB,2018,781.644367625001
4358,GNB,2019,730.611432270196
4359,GNB,2020,710.258132978222
4360,GNB,2021,795.118605039186
4361,GNB,2022,775.828965745365
4362,GNQ,1962,32.8759647309217
4363,GNQ,1963,38.3017869123693
4364,GNQ,1964,44.0103284589378
4365,GNQ,1965,219.47843575924
4366,GNQ,1966,229.207640033564
4367,GNQ,1967,234.512140883211
4368,GNQ,1968,214.110158453296
4369,GNQ,1969,210.840701422362
4370,GNQ,1970,209.277116850747
4371,GNQ,1971,208.195346581519
4372,GNQ,1972,214.267650325541
4373,GNQ,1973,272.448337238163
4374,GNQ,1974,324.065634769544
4375,GNQ,1975,368.194969280867
4376,GNQ,1976,375.55452876076
4377,GNQ,1977,383.184721165859
4378,GNQ,1980,179.261123623496
4379,GNQ,1981,123.69564857953
4380,GNQ,1982,140.287918684868
4381,GNQ,1983,131.976982359418
4382,GNQ,1984,140.563176599027
4383,GNQ,1985,164.17023662901
4384,GNQ,1986,192.328245030543
4385,GNQ,1987,225.055053607502
4386,GNQ,1988,232.941809836098
4387,GNQ,1989,196.83772994302
4388,GNQ,1990,240.832676023286
4389,GNQ,1991,229.551619475977
4390,GNQ,1992,268.697482809106
4391,GNQ,1993,261.511902762224
4392,GNQ,1994,186.682399998879
4393,GNQ,1995,252.975284209893
4394,GNQ,1996,399.028143774189
4395,GNQ,1997,730.448784937117
4396,GNQ,1998,588.641608084861
4397,GNQ,1999,948.229598488773
4398,GNQ,2000,1527.05637771592
4399,GNQ,2001,2031.41938636331
4400,GNQ,2002,2395.84511947529
4401,GNQ,2003,3146.51857534028
4402,GNQ,2004,5337.61438929676
4403,GNQ,2005,9502.85881614782
4404,GNQ,2006,11140.1901650513
4405,GNQ,2007,13776.9033327262
4406,GNQ,2008,19849.7177669705
4407,GNQ,2009,14398.770485777
4408,GNQ,2010,14905.5145764646
4409,GNQ,2011,18659.4160247571
4410,GNQ,2012,18756.4250273225
4411,GNQ,2013,17644.5943045414
4412,GNQ,2014,16804.9249271976
4413,GNQ,2015,9788.98380398528
4414,GNQ,2016,8035.30766558427
4415,GNQ,2017,8410.39798030589
4416,GNQ,2018,8719.18686965483
4417,GNQ,2019,7317.39002392662
4418,GNQ,2020,6198.94252378655
4419,GNQ,2021,7406.08497479348
4420,GNQ,2022,7182.26538205027
4421,GRC,1961,590.780054812393
4422,GRC,1962,617.057757690519
4423,GRC,1963,695.228624389878
4424,GRC,1964,783.705880998279
4425,GRC,1965,899.281238912995
4426,GRC,1966,997.430467475556
4427,GRC,1967,1068.11455622703
4428,GRC,1968,1154.43853055613
4429,GRC,1969,1324.05898884761
4430,GRC,1970,1494.38798449137
4431,GRC,1971,1652.32595586747
4432,GRC,1972,1899.67578389335
4433,GRC,1973,2502.81474512238
4434,GRC,1974,2828.74855899504
4435,GRC,1975,3153.23577562809
4436,GRC,1976,3390.54497596312
4437,GRC,1977,3886.37445146759
4438,GRC,1978,4694.6337817198
4439,GRC,1979,5705.94937054811
4440,GRC,1980,5893.66189269128
4441,GRC,1981,5380.26761963211
4442,GRC,1982,5579.23461523759
4443,GRC,1983,5019.87877056877
4444,GRC,1984,4852.56566737719
4445,GRC,1985,4813.71120474694
4446,GRC,1986,5656.50533164528
4447,GRC,1987,6564.88442712193
4448,GRC,1988,7598.02800548468
4449,GRC,1989,7846.67812242278
4450,GRC,1990,9600.18523506603
4451,GRC,1991,10188.3697801238
4452,GRC,1992,11176.4584190614
4453,GRC,1993,10401.9830146096
4454,GRC,1994,11091.2838472779
4455,GRC,1995,12959.3242908115
4456,GRC,1996,13749.1151120679
4457,GRC,1997,13427.8325055002
4458,GRC,1998,13472.1376092623
4459,GRC,1999,13249.6633239242
4460,GRC,2000,12072.9293569196
4461,GRC,2001,12549.036894906
4462,GRC,2002,14177.5721592705
4463,GRC,2003,18518.3788387396
4464,GRC,2004,21995.477943746
4465,GRC,2005,22560.1472939077
4466,GRC,2006,24821.9367451879
4467,GRC,2007,28863.9732885018
4468,GRC,2008,32127.9831943287
4469,GRC,2009,29828.7560245271
4470,GRC,2010,26716.6488260274
4471,GRC,2011,25483.8825644931
4472,GRC,2012,21912.9982879517
4473,GRC,2013,21787.7877636035
4474,GRC,2014,21616.7100094908
4475,GRC,2015,18083.8779056547
4476,GRC,2016,17923.9668134716
4477,GRC,2017,18582.0893411631
4478,GRC,2018,19756.990456255
4479,GRC,2019,19143.8876174584
4480,GRC,2020,17617.2915057014
4481,GRC,2021,20310.6824798873
4482,GRC,2022,20867.2690861087
4483,GRD,1977,742.190775209804
4484,GRD,1978,921.839729219988
4485,GRD,1979,1073.52178893999
4486,GRD,1980,1169.36731096224
4487,GRD,1981,1214.55040735218
4488,GRD,1982,1299.39285640293
4489,GRD,1983,1342.50946985773
4490,GRD,1984,1460.91379811621
4491,GRD,1985,1667.67872241077
4492,GRD,1986,1859.29175059313
4493,GRD,1987,2137.29330937315
4494,GRD,1988,2366.48601483528
4495,GRD,1989,2694.18328451002
4496,GRD,1990,2807.74544370817
4497,GRD,1991,3014.87488611328
4498,GRD,1992,3069.67977478666
4499,GRD,1993,3032.23146217871
4500,GRD,1994,3151.10216541779
4501,GRD,1995,3288.22331845588
4502,GRD,1996,3499.52734910673
4503,GRD,1997,3715.72059036649
4504,GRD,1998,4198.71556113552
4505,GRD,1999,4512.22461801644
4506,GRD,2000,4840.68406406257
4507,GRD,2001,4821.78499467448
4508,GRD,2002,4992.44140704535
4509,GRD,2003,5435.15180621121
4510,GRD,2004,5470.60331451653
4511,GRD,2005,6308.66504213503
4512,GRD,2006,6295.28117153806
4513,GRD,2007,6790.63408004111
4514,GRD,2008,7343.44526962639
4515,GRD,2009,6810.44031784436
4516,GRD,2010,6760.97488416081
4517,GRD,2011,6775.74927822931
4518,GRD,2012,6900.76507593244
4519,GRD,2013,7205.25476521885
4520,GRD,2014,7726.37826175954
4521,GRD,2015,8379.62184743156
4522,GRD,2016,8849.51353500776
4523,GRD,2017,9309.26129609568
4524,GRD,2018,9574.3102711372
4525,GRD,2019,9887.92074235834
4526,GRD,2020,8437.5367823125
4527,GRD,2021,9010.5127999358
4528,GRD,2022,9689.08269960317
4529,GRL,1970,1498.27643678161
4530,GRL,1971,1874.29530190099
4531,GRL,1972,2196.71424019198
4532,GRL,1973,2860.28057640115
4533,GRL,1974,3432.70603291276
4534,GRL,1975,4257.87561148406
4535,GRL,1976,4844.65629347485
4536,GRL,1977,5713.96253360554
4537,GRL,1978,7235.5169393433
4538,GRL,1979,8480.76253105822
4539,GRL,1980,9483.10240585198
4540,GRL,1981,8544.09791016512
4541,GRL,1982,7813.65128212172
4542,GRL,1983,7988.17794662988
4543,GRL,1984,7198.7078081665
4544,GRL,1985,7760.83426370628
4545,GRL,1986,11271.3325735884
4546,GRL,1987,14554.3513669736
4547,GRL,1988,16397.9501938761
4548,GRL,1989,16813.7414501107
4549,GRL,1990,18326.9295023252
4550,GRL,1991,18315.3165631906
4551,GRL,1992,18768.8275325455
4552,GRL,1993,16797.3578218828
4553,GRL,1994,18124.0998075763
4554,GRL,1995,21665.8295173116
4555,GRL,1996,21422.4609853672
4556,GRL,1997,19145.614890096
4557,GRL,1998,20496.578783559
4558,GRL,1999,20170.322763798
4559,GRL,2000,19004.0038435698
4560,GRL,2001,19275.4339659556
4561,GRL,2002,20652.8417042443
4562,GRL,2003,27459.8753295461
4563,GRL,2004,32023.6820516137
4564,GRL,2005,32489.7277309899
4565,GRL,2006,35458.2542977474
4566,GRL,2007,39780.9441368721
4567,GRL,2008,44366.7858688175
4568,GRL,2009,44918.8413832155
4569,GRL,2010,43988.5280290494
4570,GRL,2011,47186.8759969388
4571,GRL,2012,45936.9562817724
4572,GRL,2013,47535.4883792376
4573,GRL,2014,50485.2244135291
4574,GRL,2015,44536.3549705377
4575,GRL,2016,48181.7453541266
4576,GRL,2017,50765.7494665372
4577,GRL,2018,54545.135857765
4578,GRL,2019,53309.2035905065
4579,GRL,2020,54693.0766804265
4580,GRL,2021,57116.295770722
4581,GTM,1961,253.227290034998
4582,GTM,1962,261.179133806117
4583,GTM,1963,280.096636444858
4584,GTM,1964,279.930464500156
4585,GTM,1965,278.828138481721
4586,GTM,1966,283.192724592174
4587,GTM,1967,287.968047136813
4588,GTM,1968,310.661745203358
4589,GTM,1969,322.437529369749
4590,GTM,1970,349.024975633327
4591,GTM,1971,355.090371107723
4592,GTM,1972,367.118881140873
4593,GTM,1973,438.544851160696
4594,GTM,1974,527.417696811971
4595,GTM,1975,594.651803552057
4596,GTM,1976,696.222015275002
4597,GTM,1977,854.636643380983
4598,GTM,1978,925.12574446591
4599,GTM,1979,1027.08369602514
4600,GTM,1980,1143.44040197691
4601,GTM,1981,1217.26402049105
4602,GTM,1982,1200.24923382046
4603,GTM,1983,1212.71655867236
4604,GTM,1984,1234.7026407121
4605,GTM,1985,1233.08094396302
4606,GTM,1986,892.292906492455
4607,GTM,1987,850.218512067165
4608,GTM,1988,915.398065335962
4609,GTM,1989,955.113460863361
4610,GTM,1990,845.314876685595
4611,GTM,1991,1011.75899005957
4612,GTM,1992,1093.95656118322
4613,GTM,1993,1164.38166999029
4614,GTM,1994,1293.46997304183
4615,GTM,1995,1424.68254256258
4616,GTM,1996,1487.60765839974
4617,GTM,1997,1649.00160206099
4618,GTM,1998,1755.84958223191
4619,GTM,1999,1619.51073552531
4620,GTM,2000,1664.30774802438
4621,GTM,2001,1550.36174652973
4622,GTM,2002,1682.99450068936
4623,GTM,2003,1737.87928692973
4624,GTM,2004,1859.09929915887
4625,GTM,2005,2068.48820631493
4626,GTM,2006,2251.07878386326
4627,GTM,2007,2490.74782825487
4628,GTM,2008,2802.45158245094
4629,GTM,2009,2651.83174404335
4630,GTM,2010,2852.55759284808
4631,GTM,2011,3228.03827784076
4632,GTM,2012,3355.03477737406
4633,GTM,2013,3522.76742900978
4634,GTM,2014,3779.62620518889
4635,GTM,2015,3994.62908519019
4636,GTM,2016,4173.28134863663
4637,GTM,2017,4454.02450948165
4638,GTM,2018,4485.75213495073
4639,GTM,2019,4647.80754129437
4640,GTM,2020,4609.89725752869
4641,GTM,2021,5029.47755484093
4642,GTM,2022,5473.20856444589
4643,GUM,2002,20878.059583054
4644,GUM,2003,21844.110536463
4645,GUM,2004,23590.8880271213
4646,GUM,2005,25621.845162075
4647,GUM,2006,25735.5396994079
4648,GUM,2007,26686.8168217379
4649,GUM,2008,28277.432083776
4650,GUM,2009,29335.2776765099
4651,GUM,2010,30011.2185803948
4652,GUM,2011,30087.7155914011
4653,GUM,2012,31642.1462570316
4654,GUM,2013,32318.8908975541
4655,GUM,2014,33483.9414359299
4656,GUM,2015,34522.3779304433
4657,GUM,2016,35052.8079075238
4658,GUM,2017,35663.0250406273
4659,GUM,2018,35902.725903793
4660,GUM,2019,37752.633077142
4661,GUM,2020,34780.8616624614
4662,GUM,2021,35904.8635462723
4663,GUY,1961,315.75005543039
4664,GUY,1962,322.319570238758
4665,GUY,1963,283.159407862695
4666,GUY,1964,306.269941306908
4667,GUY,1965,327.949859225827
4668,GUY,1966,344.830736267723
4669,GUY,1967,370.596670224209
4670,GUY,1968,334.967713340536
