,ISO3,year,temp_mean,precip_total,humidity_mean
71,ABW,2019,26.601047770182333,110.8338447047563,18.963812192281086
72,ABW,2020,26.8068049112955,140.3074232302904,19.209603786468502
73,ABW,2021,26.62784220377597,136.80793126510113,18.831663608551022
74,ABW,2022,26.805416361490927,144.15963909958248,18.99999094009399
75,ABW,2023,27.144726053873683,95.99961760613951,19.398100217183437
76,ABW,2024,27.10471801757825,45.188620045519215,19.05427207946776
77,AFG,1948,10.072188313802087,47.90033674862572,4.306979358196258
78,AFG,1949,10.358064270019383,55.80794844354385,4.653253376483916
79,AFG,1950,10.208917236328148,49.462611227795584,4.562719484170278
80,AFG,1951,11.099651590983058,67.32705462991359,5.224703828493755
81,AFG,1952,11.927898661295615,63.122009092239715,5.563219944636027
82,AFG,1953,11.73255055745443,70.83897488791989,5.638177990913392
83,AFG,1954,10.728023783365927,51.615753857277035,5.135972658793132
84,AFG,1955,11.082938130696732,36.240828572658764,4.7322202920913705
85,AFG,1956,11.259965515136685,45.91813114802789,4.815896928310394
86,AFG,1957,9.443706766764308,52.023675423072326,4.625614444414775
87,AFG,1958,11.772930399576921,45.00538430488632,4.943063338597617
88,AFG,1959,10.813610331217603,38.213136503713926,4.8796565135320025
89,AFG,1960,9.958993530273403,41.70226643759632,4.638987004756927
90,AFG,1961,9.716683959960903,41.91176528377125,4.642846643924711
91,AFG,1962,8.641979471842603,41.161664330729735,4.679733296235402
92,AFG,1963,10.777996317545501,41.073641801858685,5.061421851317086
93,AFG,1964,9.486947631836017,56.71329373262779,4.785405894120532
94,AFG,1965,11.165645853678257,65.84164831292584,5.2456247210502625
95,AFG,1966,11.68609517415365,84.00580456077476,5.869477073351543
