,ISO3,year,spei_unweighted
4632,CCK,1982,
4633,CCK,1983,
4634,CCK,1984,
4635,CCK,1985,
4636,CCK,1986,
4637,CCK,1987,
4638,CCK,1988,
4639,CCK,1989,
4640,CCK,1990,
4641,CCK,1991,
4642,CCK,1992,
4643,CCK,1993,
4644,CCK,1994,
4645,CCK,1995,
4646,CCK,1996,
4647,CCK,1997,
4648,CCK,1998,
4649,CCK,1999,
4650,CCK,2000,
4651,CCK,2001,
4652,CCK,2002,
4653,CCK,2003,
4654,CCK,2004,
4655,CCK,2005,
4656,CCK,2006,
4657,CCK,2007,
4658,CCK,2008,
4659,CCK,2009,
4660,CCK,2010,
4661,CCK,2011,
4662,CCK,2012,
4663,CCK,2013,
4664,CCK,2014,
4665,CCK,2015,
4666,CCK,2016,
4667,CCK,2017,
4668,CCK,2018,
4669,CCK,2019,
4670,CCK,2020,
4671,CCK,2021,
4672,CCK,2022,
4673,CCK,2023,
4674,CHE,1901,0.2057096523543199
4675,CHE,1902,0.0979775742938122
4676,CHE,1903,-0.015708682437737823
4677,CHE,1904,-0.25431246558825243
4678,CHE,1905,0.13254063390195367
4679,CHE,1906,-0.23920945326487267
4680,CHE,1907,-0.1915018645425636
4681,CHE,1908,-0.20807026008454435
4682,CHE,1909,-0.04155319804946531
4683,CHE,1910,0.5948456420252723
4684,CHE,1911,-0.3624729570001363
4685,CHE,1912,0.22319514304399454
4686,CHE,1913,0.06504464646180508
4687,CHE,1914,0.3092398804922903
4688,CHE,1915,0.22172667598351814
4689,CHE,1916,0.5721450808147591
4690,CHE,1917,-0.03986758335183004
4691,CHE,1918,-0.05411350727081319
4692,CHE,1919,0.06232598423957775
4693,CHE,1920,-0.3708504773676389
4694,CHE,1921,-0.7539944260691599
4695,CHE,1922,0.6317357520262395
4696,CHE,1923,0.11011804081499556
4697,CHE,1924,-0.08555336482822927
4698,CHE,1925,-0.04655060792962717
4699,CHE,1926,0.10443654840734522
4700,CHE,1927,0.18155899581809906
4701,CHE,1928,0.05743466690182658
4702,CHE,1929,-0.5040100434756224
4703,CHE,1930,0.2865902992586296
4704,CHE,1931,0.15491235877076812
4705,CHE,1932,-0.13260017925252468
4706,CHE,1933,-0.1639986156175537
4707,CHE,1934,-0.3173424247652296
4708,CHE,1935,0.2954797986118751
4709,CHE,1936,0.20333491762479142
4710,CHE,1937,0.14760086561242705
4711,CHE,1938,-0.19848161190748262
4712,CHE,1939,0.524239237032211
4713,CHE,1940,0.30956149039169123
4714,CHE,1941,-0.036261721203724534
4715,CHE,1942,-0.3240092036382221
4716,CHE,1943,-0.5328205575545626
4717,CHE,1944,0.10916579514741888
4718,CHE,1945,-0.2532300778354208
4719,CHE,1946,-0.21328451888014857
4720,CHE,1947,-0.46501097083091764
4721,CHE,1948,-0.11308139562606744
4722,CHE,1949,-0.6079065676506922
4723,CHE,1950,-0.13244303564230522
4724,CHE,1951,0.1681623185674351
4725,CHE,1952,0.2544935733700789
4726,CHE,1953,-0.6454141636689509
4727,CHE,1954,0.2634998708963392
4728,CHE,1955,0.08945377667745029
4729,CHE,1956,0.07720654954512968
4730,CHE,1957,-0.13364584495623932
4731,CHE,1958,0.2871647824843726
4732,CHE,1959,-0.29740018521745953
4733,CHE,1960,0.357181174680591
4734,CHE,1961,-0.19995959723989198
4735,CHE,1962,-0.16584965586662162
4736,CHE,1963,0.08100743436564922
4737,CHE,1964,-0.27518183365464194
4738,CHE,1965,0.67303717508912
4739,CHE,1966,0.3784169761153556
4740,CHE,1967,-0.04556802846491339
4741,CHE,1968,0.2756641125306484
4742,CHE,1969,-0.047929622853795574
4743,CHE,1970,0.35156023253997093
4744,CHE,1971,-0.3975559602258718
4745,CHE,1972,-0.28962650305280974
4746,CHE,1973,-0.04472708143293854
4747,CHE,1974,0.19687118132909134
4748,CHE,1975,0.03821629906694083
4749,CHE,1976,-0.4148698076605796
4750,CHE,1977,0.44833959080278807
4751,CHE,1978,0.2665039723118145
4752,CHE,1979,0.4708068855106831
4753,CHE,1980,0.21993052028119545
4754,CHE,1981,0.5047500145932041
4755,CHE,1982,0.17240873972574858
4756,CHE,1983,0.05853456289817958
4757,CHE,1984,0.03861223285396909
4758,CHE,1985,-0.08172897280504313
4759,CHE,1986,0.21144878088186214
4760,CHE,1987,0.3505020588636403
4761,CHE,1988,0.3736513163894421
4762,CHE,1989,-0.39953887959321355
4763,CHE,1990,0.02472279034554989
4764,CHE,1991,-0.24097256548702728
4765,CHE,1992,0.0661707728480297
4766,CHE,1993,0.031151317059995076
4767,CHE,1994,0.1318200950821245
4768,CHE,1995,0.4166341281185552
4769,CHE,1996,-0.08290056387583433
4770,CHE,1997,-0.17604866002996733
4771,CHE,1998,-0.08239743889619959
4772,CHE,1999,0.6595383547246445
4773,CHE,2000,0.056142355004946576
4774,CHE,2001,0.35515461675822735
4775,CHE,2002,0.3912997661973356
4776,CHE,2003,-0.7226988226175316
4777,CHE,2004,-0.13282604888081576
4778,CHE,2005,-0.1760208184520401
4779,CHE,2006,0.04406933300197158
4780,CHE,2007,0.21499486682781263
4781,CHE,2008,0.1112744085839948
4782,CHE,2009,-0.13536973297596033
4783,CHE,2010,-0.09330898957947957
4784,CHE,2011,-0.47394276167809263
4785,CHE,2012,0.12402280606329419
4786,CHE,2013,0.1844495680804056
4787,CHE,2014,-0.08987467425564903
4788,CHE,2015,-0.4431050559505814
4789,CHE,2016,0.09487225487828226
4790,CHE,2017,-0.08840229420457017
4791,CHE,2018,-0.47255563611785556
4792,CHE,2019,-0.14557441230863374
4793,CHE,2020,-0.3767975138422717
4794,CHE,2021,0.05125087747971227
4795,CHE,2022,-0.5469377463062605
4796,CHE,2023,-0.0828936584293832
4797,CHL,1901,-0.04140185068051032
4798,CHL,1902,0.1120429001748562
4799,CHL,1903,0.08626905906324593
4800,CHL,1904,0.285237276305755
4801,CHL,1905,0.17825344701608029
4802,CHL,1906,0.09829494263976814
4803,CHL,1907,0.07921681785956032
4804,CHL,1908,-0.08114549646173441
4805,CHL,1909,-0.17758027728026102
4806,CHL,1910,-0.16737527990092835
4807,CHL,1911,0.043436340211580236
4808,CHL,1912,-0.01935325066248585
4809,CHL,1913,-0.18210400408133873
4810,CHL,1914,0.29003590624779463
4811,CHL,1915,0.03983147225032257
4812,CHL,1916,0.04287136097749066
4813,CHL,1917,0.05517046363092961
4814,CHL,1918,0.32696031033992784
4815,CHL,1919,0.12602921699484174
4816,CHL,1920,0.1651230808347464
4817,CHL,1921,0.22921820792059114
4818,CHL,1922,0.18667145213112238
4819,CHL,1923,0.09364867582917215
4820,CHL,1924,0.11661909186902142
4821,CHL,1925,0.1481686659002055
4822,CHL,1926,0.10246604316247011
4823,CHL,1927,0.1516761426658684
4824,CHL,1928,0.16310984889666244
4825,CHL,1929,0.029572314582765023
4826,CHL,1930,0.16035793970028556
4827,CHL,1931,0.15076910913921893
4828,CHL,1932,0.1822864109029373
4829,CHL,1933,0.1301606421669323
4830,CHL,1934,0.09002081273744507
4831,CHL,1935,0.2807270752576492
4832,CHL,1936,-0.21175244085801134
4833,CHL,1937,-0.010784742111960932
4834,CHL,1938,0.15444989075573792
4835,CHL,1939,0.07280418649315838
4836,CHL,1940,0.13238917881002035
4837,CHL,1941,0.2691322254637877
4838,CHL,1942,0.05610932347675172
4839,CHL,1943,-0.0873127689895533
4840,CHL,1944,0.041957550371686574
4841,CHL,1945,0.07543496960230789
4842,CHL,1946,0.12419094983488321
4843,CHL,1947,0.10744632462350029
4844,CHL,1948,0.08009901084005829
4845,CHL,1949,0.10827043155829118
4846,CHL,1950,0.1593063001831375
4847,CHL,1951,-0.11162943579256539
4848,CHL,1952,-0.33291982548932236
4849,CHL,1953,0.08360098612805202
4850,CHL,1954,-0.21419609136258563
4851,CHL,1955,0.067591535548369
4852,CHL,1956,-0.13331907770285997
4853,CHL,1957,-0.22512873758872365
4854,CHL,1958,-0.14982393880685152
4855,CHL,1959,-0.017742307235797023
4856,CHL,1960,-0.4383955647548039
4857,CHL,1961,-0.15020412749921283
4858,CHL,1962,-0.4584097452461718
4859,CHL,1963,0.26171980146318635
4860,CHL,1964,-0.2188788902324934
4861,CHL,1965,0.19611271284520604
4862,CHL,1966,-0.05590068455785511
4863,CHL,1967,-0.11280727759003643
4864,CHL,1968,-0.2739851195365191
4865,CHL,1969,-0.2780462146426241
4866,CHL,1970,-0.22524407816429926
4867,CHL,1971,0.1261373621722062
4868,CHL,1972,0.3395015431257586
4869,CHL,1973,0.10491832609598835
4870,CHL,1974,-0.002142037265002798
4871,CHL,1975,0.09164496487937872
4872,CHL,1976,0.24774378165602665
4873,CHL,1977,0.28585489187389607
4874,CHL,1978,0.013961222022771997
4875,CHL,1979,0.21683690883219228
4876,CHL,1980,0.17716354671089599
4877,CHL,1981,0.11099053764094913
4878,CHL,1982,0.20184533422191916
4879,CHL,1983,-0.08285597385838622
4880,CHL,1984,0.27537551537776983
4881,CHL,1985,0.1136567561576763
4882,CHL,1986,0.11298863776028151
4883,CHL,1987,-0.046172552742063895
4884,CHL,1988,-0.2546832723698269
4885,CHL,1989,-0.37584577341719205
4886,CHL,1990,0.11978055909276009
4887,CHL,1991,0.1566727451669677
4888,CHL,1992,0.20458074410756408
4889,CHL,1993,-0.1426219216858347
4890,CHL,1994,-0.051278305705636705
4891,CHL,1995,-0.15663002120951808
4892,CHL,1996,-0.16141602241744601
4893,CHL,1997,0.2497973600402474
4894,CHL,1998,-0.2348421088730297
4895,CHL,1999,-0.1269186771532986
4896,CHL,2000,0.216354257116715
4897,CHL,2001,0.03169676320006437
4898,CHL,2002,0.44329001700195164
4899,CHL,2003,-0.11681516437480859
4900,CHL,2004,-0.09700580080971122
4901,CHL,2005,0.07803455988566083
4902,CHL,2006,0.07333695391813908
4903,CHL,2007,-0.2049844136151174
4904,CHL,2008,-0.3025640466560921
4905,CHL,2009,-0.2484031443794571
4906,CHL,2010,-0.22363037988543508
4907,CHL,2011,-0.07925211141506833
4908,CHL,2012,-0.12553595285862673
4909,CHL,2013,-0.3617973954727252
4910,CHL,2014,0.0012595766262771982
4911,CHL,2015,0.06709225755184904
4912,CHL,2016,-0.29834112524986295
4913,CHL,2017,-0.024829806449512565
4914,CHL,2018,-0.1530638219167788
4915,CHL,2019,-0.2396300979889929
4916,CHL,2020,-0.3562279536078375
4917,CHL,2021,-0.449359738578399
4918,CHL,2022,-0.41211242391727837
4919,CHL,2023,-0.08221262879669676
4920,CHN,1901,0.022761746309697604
4921,CHN,1902,0.025014768742645726
4922,CHN,1903,0.14601660806996133
4923,CHN,1904,0.08851109088088066
4924,CHN,1905,0.12294925594081478
4925,CHN,1906,0.05136223135438437
4926,CHN,1907,0.12669227311077216
4927,CHN,1908,0.12795197994758684
4928,CHN,1909,0.053216460859402924
4929,CHN,1910,0.09969167845944556
4930,CHN,1911,0.25247466952229536
4931,CHN,1912,0.0535067552700639
4932,CHN,1913,0.03311133602013196
4933,CHN,1914,0.02735870587639524
4934,CHN,1915,0.18084584238628562
4935,CHN,1916,0.11733589523161454
4936,CHN,1917,-0.029760518965000777
4937,CHN,1918,0.07549968113501859
4938,CHN,1919,-0.010987058126678098
4939,CHN,1920,0.11465058041115599
4940,CHN,1921,-0.023168729637594167
4941,CHN,1922,-0.05414537216226264
4942,CHN,1923,-0.029280803011109562
4943,CHN,1924,-0.025183105298007533
4944,CHN,1925,-0.06356297464420395
4945,CHN,1926,0.03666594073486835
4946,CHN,1927,0.027719092326757802
4947,CHN,1928,0.05328657105565066
4948,CHN,1929,0.006464783723155639
4949,CHN,1930,0.09874694010553263
4950,CHN,1931,0.1315141022205352
4951,CHN,1932,-0.04456073464825753
4952,CHN,1933,0.01842980909471711
4953,CHN,1934,0.19122236734256157
4954,CHN,1935,-0.09519781975541268
4955,CHN,1936,-0.08352616553505232
4956,CHN,1937,0.07380962620178855
4957,CHN,1938,0.02409526705741889
4958,CHN,1939,-0.17155560206932316
4959,CHN,1940,-0.11263389264543851
4960,CHN,1941,-0.15482857509050527
4961,CHN,1942,-0.19785753668596343
4962,CHN,1943,-0.16783464556404706
4963,CHN,1944,-0.09434710686521919
4964,CHN,1945,-0.10020943948378176
4965,CHN,1946,-0.09485474224978441
4966,CHN,1947,0.08646117368092139
4967,CHN,1948,0.10081779222430966
4968,CHN,1949,0.28337410589059203
4969,CHN,1950,0.11429711551560713
4970,CHN,1951,0.2451537183175486
4971,CHN,1952,0.25738143796722096
4972,CHN,1953,0.21809401425222552
4973,CHN,1954,0.374647303794821
4974,CHN,1955,-0.007370617240667394
4975,CHN,1956,0.03994469057458133
4976,CHN,1957,0.1713197411348423
4977,CHN,1958,0.052589436216900765
4978,CHN,1959,0.20842980655531096
4979,CHN,1960,-0.03549649038662506
4980,CHN,1961,0.10350584549208462
4981,CHN,1962,-0.09211781931420178
4982,CHN,1963,-0.1091292376319567
4983,CHN,1964,0.2968494035303589
4984,CHN,1965,-0.19298000556106357
4985,CHN,1966,-0.0968549220512311
4986,CHN,1967,0.086575247347355
4987,CHN,1968,-0.005400405886272661
4988,CHN,1969,0.024482711218297554
4989,CHN,1970,0.07127219376464672
4990,CHN,1971,0.07477749340857075
4991,CHN,1972,0.0428605574804047
4992,CHN,1973,0.09032250931098433
4993,CHN,1974,0.06295403853679704
4994,CHN,1975,-0.01327438807735847
4995,CHN,1976,0.029439977971681745
4996,CHN,1977,0.22913068657120075
4997,CHN,1978,-0.09639040101319547
4998,CHN,1979,-0.00415868839869916
4999,CHN,1980,-0.06075647787656646
5000,CHN,1981,0.05399507315208523
5001,CHN,1982,0.0022251578823973502
5002,CHN,1983,0.180515485505263
5003,CHN,1984,-0.028777233635385743
5004,CHN,1985,0.09705425383678327
5005,CHN,1986,-0.1802670479131241
5006,CHN,1987,0.007889691740274438
5007,CHN,1988,-0.07770066630716146
5008,CHN,1989,0.08362673160930463
5009,CHN,1990,0.10973137120405822
5010,CHN,1991,-0.011839778278954263
5011,CHN,1992,0.05403007318576183
5012,CHN,1993,0.19156772332886873
5013,CHN,1994,-0.03161024736861373
5014,CHN,1995,-0.06263881968334317
5015,CHN,1996,0.03650130021075396
5016,CHN,1997,-0.17991474472607183
5017,CHN,1998,0.0936599131673574
5018,CHN,1999,-0.18310479540377855
5019,CHN,2000,0.026865828471878805
5020,CHN,2001,-0.21256048822154613
5021,CHN,2002,-0.023987540664771895
5022,CHN,2003,0.12660552708742515
5023,CHN,2004,-0.23102700772384796
5024,CHN,2005,-0.12423936525980643
5025,CHN,2006,-0.27082103832314425
5026,CHN,2007,-0.33039753426176816
5027,CHN,2008,-0.18288120379050574
5028,CHN,2009,-0.3242352729042371
5029,CHN,2010,0.05312356352806091
5030,CHN,2011,-0.24736271146684927
5031,CHN,2012,0.032599473372101825
5032,CHN,2013,-0.19712539358685413
5033,CHN,2014,-0.1857634375337507
5034,CHN,2015,-0.06974482474227738
5035,CHN,2016,0.06877538406600564
5036,CHN,2017,-0.27805929258465756
5037,CHN,2018,-0.043428779890139844
5038,CHN,2019,-0.14700795632476607
5039,CHN,2020,-0.16385579792161786
5040,CHN,2021,-0.11947952814322586
5041,CHN,2022,-0.2665771851316096
5042,CHN,2023,-0.2921911593681819
5043,CIV,1901,0.0038867797702551465
5044,CIV,1902,0.0015583216833570807
5045,CIV,1903,0.013886298984289202
5046,CIV,1904,-0.0065428616168599395
5047,CIV,1905,-0.05264991770188011
5048,CIV,1906,0.4547716428836188
5049,CIV,1907,0.048128707955280764
5050,CIV,1908,0.004072364109257889
5051,CIV,1909,0.6432281422118349
5052,CIV,1910,0.11705852362016829
5053,CIV,1911,0.7489295105139417
5054,CIV,1912,-0.23627794875452865
5055,CIV,1913,0.09008391876704958
5056,CIV,1914,-0.2672617888698972
5057,CIV,1915,0.18570979932944012
5058,CIV,1916,-0.12999621545895926
5059,CIV,1917,0.0976661580304304
5060,CIV,1918,-0.10381292545935132
5061,CIV,1919,-0.4124719829608999
5062,CIV,1920,-0.37597554169284814
5063,CIV,1921,-0.16732150133854395
5064,CIV,1922,0.02119398303329981
5065,CIV,1923,0.07005291028569179
5066,CIV,1924,0.3257574414213506
5067,CIV,1925,0.23336465397733286
5068,CIV,1926,0.09487875178456305
5069,CIV,1927,0.32852151989936845
5070,CIV,1928,0.38221893583734806
5071,CIV,1929,0.28299829612175625
5072,CIV,1930,0.1932581767517455
5073,CIV,1931,0.508333444595337
5074,CIV,1932,0.023755853064358404
5075,CIV,1933,0.6326693706214422
5076,CIV,1934,-0.3353708592864375
5077,CIV,1935,-0.003023101307917738
5078,CIV,1936,0.03006167585650996
5079,CIV,1937,-0.06346710895498615
5080,CIV,1938,0.16421220575769738
5081,CIV,1939,0.07317931856960012
5082,CIV,1940,-0.06607941600183669
5083,CIV,1941,0.09349909409259773
5084,CIV,1942,-0.0928170420229429
5085,CIV,1943,0.39357487360636395
5086,CIV,1944,0.16385521739721334
5087,CIV,1945,-0.1753384690576548
5088,CIV,1946,-0.3945418112756062
5089,CIV,1947,0.19350938064356685
5090,CIV,1948,-0.25713986096282876
5091,CIV,1949,0.33374630721906834
5092,CIV,1950,-0.023050285875797327
5093,CIV,1951,0.44479427463375076
5094,CIV,1952,0.32664524018764457
5095,CIV,1953,0.09230955628057318
5096,CIV,1954,0.3905559772004686
5097,CIV,1955,0.5638386830687524
5098,CIV,1956,-0.1356406056632596
5099,CIV,1957,0.6973710485229576
5100,CIV,1958,-0.44403510789076467
5101,CIV,1959,0.383617689212163
5102,CIV,1960,0.23554548310736856
5103,CIV,1961,-0.5309153385460382
5104,CIV,1962,0.1922977603971965
5105,CIV,1963,0.6666060934464139
5106,CIV,1964,0.18419207135836255
5107,CIV,1965,-0.06154568741718952
5108,CIV,1966,0.08483269282927132
5109,CIV,1967,-0.2777303627614551
5110,CIV,1968,0.859733866217236
5111,CIV,1969,-0.16915755171794364
5112,CIV,1970,-0.2533155009926606
5113,CIV,1971,0.3248110383283345
5114,CIV,1972,0.16935219367345114
5115,CIV,1973,-0.3429617766135676
5116,CIV,1974,-0.010802947178793118
5117,CIV,1975,0.04461472481489143
5118,CIV,1976,0.08959657823046104
5119,CIV,1977,-0.17832244746387052
5120,CIV,1978,-0.02740864735096678
5121,CIV,1979,0.2164997576425465
5122,CIV,1980,0.336328345040481
5123,CIV,1981,-0.19281653004388047
5124,CIV,1982,-0.07664500363171109
5125,CIV,1983,-0.8740760050714008
5126,CIV,1984,-0.020512729883193064
5127,CIV,1985,-0.004270972063144011
5128,CIV,1986,-0.3806276476631559
5129,CIV,1987,-0.22940333187580086
5130,CIV,1988,-0.07895435703297408
5131,CIV,1989,-0.09003376836578036
5132,CIV,1990,-0.2578937436143555
5133,CIV,1991,-0.11488813906908031
5134,CIV,1992,-0.3870260001470647
5135,CIV,1993,-0.30417544307420025
5136,CIV,1994,-0.20094754454718514
5137,CIV,1995,0.050606232291709075
5138,CIV,1996,-0.061698810507853676
5139,CIV,1997,-0.4168694282804306
5140,CIV,1998,-0.3676861114799979
5141,CIV,1999,0.08463400284138833
5142,CIV,2000,-0.26395898809035606
5143,CIV,2001,-0.05375877271095875
5144,CIV,2002,-0.17505659814924032
5145,CIV,2003,0.13086068630218498
5146,CIV,2004,-0.011289100473125998
5147,CIV,2005,-0.048432145267724984
5148,CIV,2006,-0.028570688019196242
5149,CIV,2007,-0.23862711153924418
5150,CIV,2008,-0.06346752432485435
5151,CIV,2009,0.06204942800104607
5152,CIV,2010,0.2744182075063389
5153,CIV,2011,-0.10254971960481885
5154,CIV,2012,-0.1643249367674193
5155,CIV,2013,-0.4122397303581237
5156,CIV,2014,0.1890609422698614
5157,CIV,2015,-0.6237667078773175
5158,CIV,2016,-0.382870381620402
5159,CIV,2017,-0.6796983840564881
5160,CIV,2018,0.16284040858348248
5161,CIV,2019,-0.050246311972538475
5162,CIV,2020,-0.2537214156861105
5163,CIV,2021,-0.26880880612103897
5164,CIV,2022,0.03382983369131885
5165,CIV,2023,-0.33599888595441935
5166,CMR,1901,0.2266333086105685
5167,CMR,1902,0.29661481579144794
5168,CMR,1903,0.12115447719891875
5169,CMR,1904,0.13217172523339582
5170,CMR,1905,0.016888362277920066
5171,CMR,1906,0.06843551124135666
5172,CMR,1907,-0.0881316962962353
5173,CMR,1908,-0.06319206929765646
5174,CMR,1909,0.48332790906230555
5175,CMR,1910,0.0161353725319107
5176,CMR,1911,0.07340676158977016
5177,CMR,1912,-0.04123473633080712
5178,CMR,1913,-0.05351619391391644
5179,CMR,1914,0.021352011865625797
5180,CMR,1915,0.09170990390703078
5181,CMR,1916,0.2700126012787221
5182,CMR,1917,-0.010443435360988079
5183,CMR,1918,0.251949789002538
5184,CMR,1919,0.06539118724564717
5185,CMR,1920,0.07859200262464576
5186,CMR,1921,0.05272182915359733
5187,CMR,1922,0.14030318086345991
5188,CMR,1923,0.15949609906723086
5189,CMR,1924,0.11081817187368866
5190,CMR,1925,0.3158707357943059
5191,CMR,1926,-0.015248231900235056
5192,CMR,1927,0.12447959370911156
5193,CMR,1928,0.3017279505729676
5194,CMR,1929,0.19646515076359183
5195,CMR,1930,-0.0011571322878205133
5196,CMR,1931,-0.13629458968838076
5197,CMR,1932,-0.17772239167243284
5198,CMR,1933,0.41057610201338884
5199,CMR,1934,0.03321444739898041
5200,CMR,1935,0.10320954327471527
5201,CMR,1936,0.14150955652197217
5202,CMR,1937,-0.307346391646812
5203,CMR,1938,-0.11625218049933501
5204,CMR,1939,-0.07514447074693949
5205,CMR,1940,-0.06553803260127718
5206,CMR,1941,-0.3977374372382958
5207,CMR,1942,-0.021031868644058715
5208,CMR,1943,-0.008674868692954097
5209,CMR,1944,0.006666415681442032
5210,CMR,1945,-0.09899792944391572
5211,CMR,1946,-0.2577335477496185
5212,CMR,1947,-0.02664176126321144
5213,CMR,1948,0.2186985646064079
5214,CMR,1949,0.0652329896887147
5215,CMR,1950,0.1617754933734736
5216,CMR,1951,0.131614286452532
5217,CMR,1952,0.41349119017832026
5218,CMR,1953,-0.002004909639556703
5219,CMR,1954,0.3451439396788676
5220,CMR,1955,0.25191994694371983
5221,CMR,1956,0.29359395367403857
5222,CMR,1957,0.3868317250162366
5223,CMR,1958,-0.21908962819725306
5224,CMR,1959,-0.10756075320144541
5225,CMR,1960,0.33153581184645486
5226,CMR,1961,-0.3737478156884517
5227,CMR,1962,0.326822437035541
5228,CMR,1963,0.06908609376599374
5229,CMR,1964,0.21702367501954276
5230,CMR,1965,-0.015624996429929858
5231,CMR,1966,0.25587405016024867
5232,CMR,1967,0.030192249764998763
5233,CMR,1968,0.0901479025681815
5234,CMR,1969,0.4173468686640261
5235,CMR,1970,-0.20924578420817885
5236,CMR,1971,-0.07412832013020833
5237,CMR,1972,-0.09290235031706595
5238,CMR,1973,-0.05419691574449339
5239,CMR,1974,0.1743538392086825
5240,CMR,1975,0.07701782618338879
5241,CMR,1976,0.19808977966507216
5242,CMR,1977,-0.43275494097421596
5243,CMR,1978,0.12363953574094864
5244,CMR,1979,-0.0015028659254310943
5245,CMR,1980,0.1271181069314479
5246,CMR,1981,-0.21006177117427174
5247,CMR,1982,0.11205826078851998
5248,CMR,1983,-0.7827499260505039
5249,CMR,1984,-0.3027479574084287
5250,CMR,1985,0.2752897356015937
5251,CMR,1986,-0.44193441234529013
5252,CMR,1987,-0.6735364769895876
5253,CMR,1988,0.09892837664422884
5254,CMR,1989,-0.3075957242399456
5255,CMR,1990,0.12941270476828032
5256,CMR,1991,-0.15990481587747718
5257,CMR,1992,-0.19005026482045628
5258,CMR,1993,0.025497559768458522
5259,CMR,1994,-0.09771328357358733
5260,CMR,1995,-0.21446024440228936
5261,CMR,1996,-0.1022607516497374
5262,CMR,1997,0.061588593448201896
5263,CMR,1998,-0.22308445318291573
5264,CMR,1999,-0.0013439711183315106
5265,CMR,2000,-0.08406688059524943
5266,CMR,2001,-0.1043518076961238
5267,CMR,2002,0.07924857467878611
5268,CMR,2003,-0.04471390135586275
5269,CMR,2004,-0.2556429688508311
5270,CMR,2005,-0.23261259139205018
5271,CMR,2006,-0.06575802310059466
5272,CMR,2007,0.046076643823956376
5273,CMR,2008,-0.11435538996011034
5274,CMR,2009,-0.18775049752245346
5275,CMR,2010,-0.16474290999273458
5276,CMR,2011,-0.272909134471168
5277,CMR,2012,0.027806949180860876
5278,CMR,2013,-0.1407305042569839
5279,CMR,2014,-0.21819523830587662
5280,CMR,2015,-0.45924197137355854
5281,CMR,2016,0.054033581788341216
5282,CMR,2017,0.011504393070936486
5283,CMR,2018,-0.17297279586394598
5284,CMR,2019,0.12918052605042862
5285,CMR,2020,-0.14411917453010883
5286,CMR,2021,-0.00846104758481183
5287,CMR,2022,-0.0959616918116808
5288,CMR,2023,0.11607547756284466
5289,COG,1901,0.08985298243351268
5290,COG,1902,0.10465719178318984
5291,COG,1903,0.1794749031153817
5292,COG,1904,0.015316407118613484
5293,COG,1905,0.05592584951470294
5294,COG,1906,-0.003043618053197842
5295,COG,1907,0.050383540491263
5296,COG,1908,-0.14629084504364678
5297,COG,1909,0.2675284159680209
5298,COG,1910,0.04799026623368272
5299,COG,1911,0.07227387028009014
5300,COG,1912,0.15357752268513025
5301,COG,1913,-0.3312375706930958
5302,COG,1914,0.13576871917272598
5303,COG,1915,-0.09675049098829443
5304,COG,1916,0.19503501181801164
5305,COG,1917,0.07291370816528853
5306,COG,1918,-0.10355060112973079
5307,COG,1919,-0.09874896456797895
5308,COG,1920,-0.09521134104579716
5309,COG,1921,-0.01242057420313362
5310,COG,1922,0.04116332631868621
5311,COG,1923,0.013470613397657946
5312,COG,1924,0.03198163397610191
5313,COG,1925,0.1250041757399836
5314,COG,1926,0.19731323242497942
5315,COG,1927,-0.08444884978234768
5316,COG,1928,0.014768232203399054
5317,COG,1929,0.0274439310111726
5318,COG,1930,-0.427441031982502
5319,COG,1931,-0.16157806167999825
5320,COG,1932,-0.18118086426208413
5321,COG,1933,0.1233636913821103
5322,COG,1934,-0.11526792061825582
5323,COG,1935,-0.00016060471534730855
5324,COG,1936,0.045726118609309134
5325,COG,1937,0.0772852133959533
5326,COG,1938,-0.3299448881298301
5327,COG,1939,0.20884677891929918
5328,COG,1940,-0.2332940585911272
5329,COG,1941,-0.4883200793216627
5330,COG,1942,-0.2802286911755803
5331,COG,1943,-0.33364546298980713
5332,COG,1944,0.3219423297171792
5333,COG,1945,0.025686272885650358
5334,COG,1946,-0.18725934252142884
5335,COG,1947,0.195129771096011
5336,COG,1948,0.07964068492098396
5337,COG,1949,0.12873805508327982
5338,COG,1950,-0.04275304094577826
5339,COG,1951,-0.10883711961408464
5340,COG,1952,0.28271293578048545
5341,COG,1953,-0.29702812867860023
5342,COG,1954,-0.07481764753659523
5343,COG,1955,0.2888843777279059
5344,COG,1956,-0.3206255324184894
5345,COG,1957,0.08301834218824909
5346,COG,1958,-0.6688628659273187
5347,COG,1959,0.29366624075919384
5348,COG,1960,0.27357892195383715
5349,COG,1961,0.30416136956773676
5350,COG,1962,0.3283245849112667
5351,COG,1963,0.3807622430225215
5352,COG,1964,-0.050634200995167404
5353,COG,1965,-0.13480618347724252
5354,COG,1966,0.43452635531624173
5355,COG,1967,-0.17713507280374607
5356,COG,1968,-0.06370990568151062
5357,COG,1969,0.3330741027990975
5358,COG,1970,0.10724247138326375
5359,COG,1971,-0.11441582340436691
5360,COG,1972,-0.3904954236932103
5361,COG,1973,-0.16039831563830417
5362,COG,1974,0.08149839565157885
5363,COG,1975,0.025173897699763265
5364,COG,1976,0.18755513740082574
5365,COG,1977,0.19423795367280658
5366,COG,1978,-0.3429393445452061
5367,COG,1979,0.08590643852949137
5368,COG,1980,0.26264445266375974
5369,COG,1981,0.00668758060783145
5370,COG,1982,-0.0007518759618199885
5371,COG,1983,-0.5052093050132199
5372,COG,1984,0.27387417231996875
