,ISO3,year,temp_mean,precip_total,humidity_mean
2175,BRA,1967,23.263518269856775,145.55065064269,15.436133225758866
2176,BRA,1968,23.04102986653652,127.52935253956825,14.84727573394776
2177,BRA,1969,23.727482096354095,130.8740823569679,15.497074047724418
2178,BRA,1970,23.561601257324412,135.09865105515934,15.409022410710648
2179,BRA,1971,23.06259053548166,156.3166014857415,15.523811101913436
2180,BRA,1972,23.45255177815767,155.98190610035093,15.75188271204631
2181,BRA,1973,23.522887166341206,184.83243193259113,16.547162771224976
2182,BRA,1974,22.969654337565146,190.89185146364258,15.991510709126777
2183,BRA,1975,22.98525644938161,177.63102642129525,15.827668110529585
2184,BRA,1976,22.873315429687636,180.43805687193532,15.989067157109575
2185,BRA,1977,23.340066528320392,187.39958672085774,16.44099466005961
2186,BRA,1978,23.25810902913406,189.83749164542908,16.12578320503235
2187,BRA,1979,23.31359252929684,183.37973574307395,16.511397282282505
2188,BRA,1980,23.544862365722736,196.465098128085,16.5208868185679
2189,BRA,1981,23.30911916097017,185.02439460643268,16.17199786504109
2190,BRA,1982,23.42129414876314,179.09008559398657,16.364273150761928
2191,BRA,1983,23.719402567545615,189.4499619483984,16.774057149887085
2192,BRA,1984,23.402246093750023,205.4547835541405,16.57564393679301
2193,BRA,1985,23.27274475097653,200.0126510720081,16.30031299591064
2194,BRA,1986,23.29368998209634,193.5384724347171,16.323238770167034
2195,BRA,1987,23.620301818847565,186.2943182568415,16.731273969014484
2196,BRA,1988,23.309846496581997,189.0592087329275,16.3064742088318
2197,BRA,1989,22.99765167236336,197.8658913685467,16.32287549972533
2198,BRA,1990,23.294465637207225,191.43557281859103,16.59569859504699
2199,BRA,1991,23.312000528971282,188.08324829295594,16.378812948862734
2200,BRA,1992,23.156040445963583,184.16573884678655,16.35367806752522
2201,BRA,1993,23.190021769205714,181.5616064141068,16.245635191599526
2202,BRA,1994,23.20071309407564,173.6628477428894,16.225784858067815
2203,BRA,1995,23.418176269531273,175.16828622319736,16.357074260711666
2204,BRA,1996,23.1627593994142,176.18168799708656,16.22939221064251
2205,BRA,1997,23.66692504882832,164.68939344120275,16.227172613143917
2206,BRA,1998,24.070019022623683,165.35084890711005,16.596463918685917
2207,BRA,1999,23.284107462565146,193.06403680816967,15.997380336125689
2208,BRA,2000,23.280732727050747,178.83288929622685,15.937307278315233
2209,BRA,2001,23.515016174316372,172.07380692161678,16.043422063191716
2210,BRA,2002,23.83573557535817,161.37613395949302,16.155696153640733
2211,BRA,2003,23.641216532389365,166.29728499356133,16.079018990198783
2212,BRA,2004,23.57577667236336,167.16974427979812,15.941459655761726
2213,BRA,2005,23.95752868652346,163.97990269069854,16.119866609573375
2214,BRA,2006,23.745996093750136,170.17980062155172,16.11792238553365
2215,BRA,2007,23.760832722981775,174.18699534573528,16.165061950683597
2216,BRA,2008,23.489193216959677,194.90818334084966,16.190147797266643
2217,BRA,2009,23.625522867838583,204.29124636936535,16.974878549575802
2218,BRA,2010,23.921993509928427,185.68798168960788,16.57773176829019
2219,BRA,2011,23.495042419433787,204.16631710391638,16.49559164047241
2220,BRA,2012,23.697295125325525,193.76277585796097,16.423961162567142
2221,BRA,2013,23.655686950683616,202.08633745273102,16.722984075546268
2222,BRA,2014,23.756916300455885,199.6427407793496,16.672423760096233
2223,BRA,2015,24.282675679524743,189.39507290264095,16.77720244725544
2224,BRA,2016,24.03845367431643,189.06493872417474,16.8549857934316
2225,BRA,2017,23.95355885823585,185.9660145364314,16.511602083841954
2226,BRA,2018,23.7650136311849,192.90941149664675,16.569213231404632
2227,BRA,2019,24.120520528157613,192.00783338599902,16.84988665580749
2228,BRA,2020,24.091991678873626,186.43516792687709,16.591836531956968
2229,BRA,2021,23.84936167399087,191.8604817055561,16.488488515218098
2230,BRA,2022,23.787782287597736,194.88863508374936,16.295272986094155
2231,BRA,2023,24.601864115397177,185.57514778874855,16.7305738925934
2232,BRA,2024,24.543853759765852,246.1637547646557,18.96527557373046
2233,BRB,1948,26.1183258056642,206.0309711414214,17.811424891153983
2234,BRB,1949,25.913519795735795,202.0928952333272,17.544163862864178
2235,BRB,1950,25.84849700927731,195.4660161536433,17.563075383504227
2236,BRB,1951,26.17221730550142,224.82919614407226,17.96049118041992
2237,BRB,1952,26.332190450032556,216.41573017398946,18.0736484527588
2238,BRB,1953,26.51202036539712,257.89726641589175,18.230439186096195
2239,BRB,1954,25.9630574544272,278.58949652353175,17.795914967854834
2240,BRB,1955,26.081702168782613,233.9117166701836,17.7249714533488
2241,BRB,1956,26.205031331380326,279.8453915746936,17.98983526229859
2242,BRB,1957,26.149685160319052,239.8351385399326,17.93671337763468
2243,BRB,1958,26.677733357747286,214.72663400157404,18.6012446085612
2244,BRB,1959,26.15274454752597,222.8809222378428,18.217145125071227
2245,BRB,1960,26.321745808919275,211.042664323003,18.203478336334218
2246,BRB,1961,26.11973978678384,228.6541087086608,18.083269278208412
2247,BRB,1962,26.26527557373055,234.1002789543685,18.117770353953023
2248,BRB,1963,26.408916727701694,225.40797943653064,18.248867670694988
2249,BRB,1964,26.166482543945506,228.9513061932211,17.8118332227071
2250,BRB,1965,26.139398193359398,211.10665466944985,17.770090103149418
2251,BRB,1966,26.325868225097622,205.60774611653903,18.072690645853672
2252,BRB,1967,26.249546305338583,237.16312977190117,17.94218889872233
2253,BRB,1968,26.409997558593773,196.5123056233715,17.823111216227215
2254,BRB,1969,27.059251403808503,196.16102118829355,18.5750830968221
2255,BRB,1970,26.78227895100906,205.4885747274432,18.347069581349682
2256,BRB,1971,26.187534586588697,193.93905793911424,17.614852746327717
2257,BRB,1972,26.354834493001306,247.3583202662957,18.01279656092326
2258,BRB,1973,26.52469024658211,197.2578633703115,18.121238549550377
2259,BRB,1974,26.055960591634232,213.76780896019812,17.600944677988675
2260,BRB,1975,25.93507283528652,188.79556460158133,17.52237987518311
2261,BRB,1976,25.90044301350906,188.56635658627596,17.609898726145417
2262,BRB,1977,26.251479085286576,205.53349683900797,18.044913450876884
2263,BRB,1978,26.36319122314444,211.74524135941465,18.044369379679367
2264,BRB,1979,26.544094340006552,201.13069211033547,18.277985413869228
2265,BRB,1980,26.604870096842603,205.59321877218957,18.321928183237713
2266,BRB,1981,26.635891215006552,182.21872893263247,18.344766934712705
2267,BRB,1982,26.21881001790365,198.11933911110708,18.121864795684807
2268,BRB,1983,26.525821940104265,188.5667836765703,18.356365044911716
2269,BRB,1984,26.15618031819656,178.38680764540064,17.9343910217285
2270,BRB,1985,26.165450032552087,176.29184452924224,17.81666787465414
2271,BRB,1986,26.1363947550455,181.42461644126132,17.82361729939778
2272,BRB,1987,26.6967737833657,176.44644613844483,18.571853478749574
2273,BRB,1988,26.482690429687807,198.92581346898157,18.20131031672161
2274,BRB,1989,26.123366292317712,182.92047120846183,17.83055686950682
2275,BRB,1990,26.38664906819679,175.11445481977717,18.04080041249594
2276,BRB,1991,26.07402699788406,188.62616815020294,17.94185145696006
2277,BRB,1992,26.30813242594411,188.00770912999414,18.034272034962967
2278,BRB,1993,26.346610005696505,197.00026672210464,18.03497664133707
2279,BRB,1994,26.1244700113935,195.13747381638356,17.83132553100585
