,ISO3,year,temp_mean,precip_total,humidity_mean
8248,JEY,1957,11.861754353841093,44.449572191410844,7.186990737915039
8249,JEY,1958,11.325967407226699,42.933248286317394,7.147672414779663
8250,JEY,1959,12.460679626464923,39.633315072592254,7.309103886286418
8251,JEY,1960,11.436415608723962,51.19578511585132,7.2271627585093166
8252,JEY,1961,12.034982299804597,30.94529234596166,7.205702145894368
8253,JEY,1962,10.443429565429767,26.81667424261038,6.484372933705649
8254,JEY,1963,10.138106282551973,32.47026520307375,6.669314881165824
8255,JEY,1964,10.993898010253929,32.14175358925786,6.901564876238505
8256,JEY,1965,10.71963907877597,45.48174600807898,6.783287823200226
8257,JEY,1966,11.33664601643892,52.12155096796781,7.178861101468406
8258,JEY,1967,11.308867390950581,46.025324837728505,7.102148850758868
8259,JEY,1968,11.356100972493437,42.08826359899831,7.197044372558594
8260,JEY,1969,11.446313476562466,52.249249921715084,7.306507110595703
8261,JEY,1970,11.249683634440203,46.964884606040854,7.19799828529358
8262,JEY,1971,11.41804148356124,36.657802826994185,7.083391944567363
8263,JEY,1972,11.02207845052078,43.13403978358108,6.898811896642049
8264,JEY,1973,11.41617228190114,37.5177753612661,7.125116348266604
8265,JEY,1974,11.269596354166765,56.97180590868814,7.103248397509257
8266,JEY,1975,11.43626302083328,39.12314007470743,7.059541781743366
8267,JEY,1976,11.668593343098962,39.774787906338815,7.060556014378869
8268,JEY,1977,11.197272237141988,45.12032955653922,7.080902020136516
8269,JEY,1978,11.21363220214863,45.004826042543336,6.99486259619395
8270,JEY,1979,10.859147644042821,49.650374105681315,7.001094897588093
8271,JEY,1980,10.974674479166538,47.90095283522078,7.020547231038411
8272,JEY,1981,11.375093078613133,54.345972289411264,7.305076917012532
8273,JEY,1982,11.985978698730662,55.29290263939403,7.584131598472599
8274,JEY,1983,11.943798319498796,43.467525154483155,7.502282420794166
8275,JEY,1984,11.5665730794272,48.538790262341536,7.134507377942403
8276,JEY,1985,10.910432434082168,32.529344969645976,6.901708285013835
8277,JEY,1986,10.830331420898347,39.83344397488506,6.900296032428741
8278,JEY,1987,11.01801452636704,42.34706966417435,7.047298034032186
8279,JEY,1988,11.834171549479095,44.166083548589086,7.3302403291066485
8280,JEY,1989,12.72290700276693,32.670232546024614,7.481324553489685
8281,JEY,1990,12.659956868489473,36.89306519086697,7.270678798357646
8282,JEY,1991,11.228880818684843,31.963478121269866,6.991692384084065
8283,JEY,1992,11.61711273193356,37.169882004263854,7.124808152516684
8284,JEY,1993,11.399901326497513,44.56849690311061,7.104110399882001
8285,JEY,1994,12.139787292480321,53.22759431430768,7.558910012245176
8286,JEY,1995,12.342411295573072,46.04482783133791,7.407954017321269
8287,JEY,1996,11.037192281087243,31.025039159999316,6.801929394404094
8288,JEY,1997,12.201381937662745,48.17006453902198,7.5986210107803345
8289,JEY,1998,11.801647440592546,52.19458296096489,7.42353371779124
8290,JEY,1999,12.168669637044502,71.93194850924559,7.668918490409851
8291,JEY,2000,11.775582885742153,60.97827950407009,7.559699257214862
8292,JEY,2001,11.650420125325411,56.67165598879364,7.357406338055925
8293,JEY,2002,12.091892496744833,55.59574217750196,7.526118079821269
8294,JEY,2003,12.290999348958394,30.008644492454554,7.312802791595459
8295,JEY,2004,11.820255533854152,39.03247540699795,7.243166645367936
8296,JEY,2005,11.939271545410236,29.000390259625412,7.3208125829696655
8297,JEY,2006,12.239600118001249,43.534688278441514,7.616420348485311
8298,JEY,2007,12.205107625325695,42.33481635037605,7.438641746838889
8299,JEY,2008,11.656635538737078,40.56961101355226,7.163201808929444
8300,JEY,2009,11.75292867024757,37.41663547862115,7.232377052307129
8301,JEY,2010,10.762671407063863,31.645535013012697,6.78473166624705
8302,JEY,2011,12.581577555338583,29.402560534435906,7.4628751675287885
8303,JEY,2012,11.558854675292821,51.61906750436173,7.226102828979492
8304,JEY,2013,11.575550333658782,43.12062012536442,7.180948813756307
8305,JEY,2014,12.735078430175804,50.59121626527486,7.751454075177513
8306,JEY,2015,12.381697591145837,33.949575312703914,7.363411704699199
8307,JEY,2016,12.148866271972793,37.11581663981177,7.442450761795047
8308,JEY,2017,12.422586059570278,38.57174976747047,7.622429569562279
8309,JEY,2018,12.598151143391988,36.10047027802919,7.595710436503094
8310,JEY,2019,12.359435017903763,45.49197340656974,7.439315160115559
8311,JEY,2020,12.759823099772177,62.94094302211306,7.686387340227763
8312,JEY,2021,11.725506083170728,54.059481590684285,7.4201392730077105
8313,JEY,2022,13.154033915201865,48.16194905151858,7.839320778846737
8314,JEY,2023,13.042476908365984,53.457368372392004,7.8664175669352145
8315,JEY,2024,9.821746826172102,69.9554757680744,6.715037059783934
8316,JOR,1948,17.39209645589193,7.3177410705298485,7.619443456331882
8317,JOR,1949,17.28363444010421,16.31911935551498,8.011687795321139
8318,JOR,1950,18.565759277343773,14.97612821618333,8.287988622983297
