,ISO3,year,TFP
2790,DNK,2006,88.2602978
2791,DNK,2007,90.3325528
2792,DNK,2008,92.50496196
2793,DNK,2009,98.60413408
2794,DNK,2010,95.9650726
2795,DNK,2011,98.93200513
2796,DNK,2012,100.3481196
2797,DNK,2013,97.93140601
2798,DNK,2014,101.0311042
2799,DNK,2015,100.0
2800,DNK,2016,96.42761781
2801,DNK,2017,98.87022861
2802,DNK,2018,93.08658638
2803,DNK,2019,99.86892788
2804,DNK,2020,100.859064
2805,DNK,2021,104.1848634
2806,DOM,1961,69.46884676
2807,DOM,1962,69.78632339
2808,DOM,1963,67.30179015
2809,DOM,1964,68.36922553
2810,DOM,1965,60.72279177
2811,DOM,1966,63.7694158
2812,DOM,1967,62.18186391
2813,DOM,1968,61.3863363
2814,DOM,1969,67.73535169
2815,DOM,1970,69.81142413
2816,DOM,1971,70.50305356
2817,DOM,1972,69.44604137
2818,DOM,1973,70.8836315
2819,DOM,1974,68.11312998
2820,DOM,1975,65.37632911
2821,DOM,1976,70.16155729
2822,DOM,1977,69.87415308
2823,DOM,1978,70.38249811
2824,DOM,1979,69.88032121
2825,DOM,1980,67.99537437
2826,DOM,1981,70.27657144
2827,DOM,1982,72.52336013
2828,DOM,1983,72.03257174
2829,DOM,1984,70.86800768
2830,DOM,1985,68.34874302
2831,DOM,1986,67.6643149
2832,DOM,1987,67.53624677
2833,DOM,1988,67.65926994
2834,DOM,1989,68.66040736
2835,DOM,1990,59.53508501
2836,DOM,1991,56.49576608
2837,DOM,1992,60.18045329
2838,DOM,1993,59.86971981
2839,DOM,1994,57.00555624
2840,DOM,1995,59.90001915
2841,DOM,1996,61.49006907
2842,DOM,1997,58.77314914
2843,DOM,1998,59.82016594
2844,DOM,1999,56.48419509
2845,DOM,2000,59.41213576
2846,DOM,2001,67.60896466
2847,DOM,2002,67.46029071
2848,DOM,2003,69.47724322
2849,DOM,2004,67.29277026
2850,DOM,2005,70.54383239
2851,DOM,2006,75.68257916
2852,DOM,2007,77.01029841
2853,DOM,2008,71.68667332
2854,DOM,2009,78.35202594
2855,DOM,2010,79.04994116
2856,DOM,2011,85.50508485
2857,DOM,2012,87.43646986
2858,DOM,2013,94.28717575
2859,DOM,2014,99.35025653
2860,DOM,2015,100.0
2861,DOM,2016,103.0028476
2862,DOM,2017,102.7231634
2863,DOM,2018,105.7772526
2864,DOM,2019,111.3182626
2865,DOM,2020,107.9335375
2866,DOM,2021,110.7726016
2867,DZA,1961,124.9314246
2868,DZA,1962,126.1348525
2869,DZA,1963,140.3186756
2870,DZA,1964,118.2355665
2871,DZA,1965,145.1249929
2872,DZA,1966,103.3148476
2873,DZA,1967,104.870304
2874,DZA,1968,111.9960991
2875,DZA,1969,105.4140909
2876,DZA,1970,95.0593759
2877,DZA,1971,90.92660114
2878,DZA,1972,73.36750733
2879,DZA,1973,75.93351409
2880,DZA,1974,78.40797656
2881,DZA,1975,76.82851136
2882,DZA,1976,63.46525604
2883,DZA,1977,51.94909756
2884,DZA,1978,47.39748376
2885,DZA,1979,52.1455329
2886,DZA,1980,52.28498125
2887,DZA,1981,52.68965134
2888,DZA,1982,46.34328625
2889,DZA,1983,48.16049195
2890,DZA,1984,44.977907
2891,DZA,1985,48.45403066
2892,DZA,1986,47.55060115
2893,DZA,1987,49.38511818
2894,DZA,1988,51.04594093
2895,DZA,1989,52.29354582
2896,DZA,1990,53.75874877
2897,DZA,1991,66.07368766
2898,DZA,1992,70.27369188
2899,DZA,1993,64.96477491
2900,DZA,1994,59.94503937
2901,DZA,1995,79.19067861
2902,DZA,1996,94.36732383
2903,DZA,1997,68.37161317
2904,DZA,1998,71.87544904
2905,DZA,1999,74.39779751
2906,DZA,2000,69.67555725
2907,DZA,2001,70.23562274
2908,DZA,2002,73.18360806
2909,DZA,2003,86.84836665
2910,DZA,2004,74.86343092
2911,DZA,2005,90.75335982
2912,DZA,2006,86.92087719
2913,DZA,2007,79.52629333
2914,DZA,2008,88.10116259
2915,DZA,2009,95.85554012
2916,DZA,2010,90.31764979
2917,DZA,2011,96.43605698
2918,DZA,2012,97.00326095
2919,DZA,2013,101.6110644
2920,DZA,2014,98.26438353
2921,DZA,2015,100.0
2922,DZA,2016,103.6002334
2923,DZA,2017,103.3107529
2924,DZA,2018,106.2224143
2925,DZA,2019,107.8621518
2926,DZA,2020,106.9898797
2927,DZA,2021,98.82935259
2928,ECU,1961,61.31750845
2929,ECU,1962,61.24270619
2930,ECU,1963,60.40330219
2931,ECU,1964,70.48512187
2932,ECU,1965,72.84412592
2933,ECU,1966,66.6275307
2934,ECU,1967,62.98006975
2935,ECU,1968,65.47039449
2936,ECU,1969,64.47866873
2937,ECU,1970,64.60607043
2938,ECU,1971,62.79748205
2939,ECU,1972,59.7411626
2940,ECU,1973,59.16157398
2941,ECU,1974,63.87599868
2942,ECU,1975,64.47396298
2943,ECU,1976,64.33181376
2944,ECU,1977,66.365964
2945,ECU,1978,63.09069549
2946,ECU,1979,63.32014916
2947,ECU,1980,66.30665712
2948,ECU,1981,64.30327337
2949,ECU,1982,76.43027569
2950,ECU,1983,67.54735689
2951,ECU,1984,70.82576708
2952,ECU,1985,72.17565115
2953,ECU,1986,74.89614637
2954,ECU,1987,78.78878062
2955,ECU,1988,83.282379
2956,ECU,1989,83.75679247
2957,ECU,1990,76.83962208
2958,ECU,1991,72.26405173
2959,ECU,1992,80.62323419
2960,ECU,1993,81.51163154
2961,ECU,1994,80.06156974
2962,ECU,1995,80.06485329
2963,ECU,1996,82.77833007
2964,ECU,1997,86.18096646
2965,ECU,1998,75.7366133
2966,ECU,1999,86.59654919
2967,ECU,2000,72.70891941
2968,ECU,2001,70.51984093
2969,ECU,2002,73.12826143
2970,ECU,2003,76.77495718
2971,ECU,2004,73.29538491
2972,ECU,2005,77.52385351
2973,ECU,2006,77.1374632
2974,ECU,2007,82.85365431
2975,ECU,2008,83.76112654
2976,ECU,2009,91.26065377
2977,ECU,2010,91.31858454
2978,ECU,2011,91.05717852
2979,ECU,2012,89.42942757
2980,ECU,2013,91.24923351
2981,ECU,2014,95.29510835
2982,ECU,2015,100.0
2983,ECU,2016,90.49761051
2984,ECU,2017,87.20088127
2985,ECU,2018,89.56959304
2986,ECU,2019,96.92353081
2987,ECU,2020,101.7592637
2988,ECU,2021,105.0704849
2989,EGY,1961,59.65938867
2990,EGY,1962,69.01624844
2991,EGY,1963,68.54604177
2992,EGY,1964,67.61622188
2993,EGY,1965,63.4485099
2994,EGY,1966,65.19742967
2995,EGY,1967,65.25677697
2996,EGY,1968,68.00259579
2997,EGY,1969,69.16857983
2998,EGY,1970,65.69933054
2999,EGY,1971,67.94207479
3000,EGY,1972,65.47396118
3001,EGY,1973,66.70923247
3002,EGY,1974,66.00125258
3003,EGY,1975,63.67230349
3004,EGY,1976,65.95143009
3005,EGY,1977,64.88011601
3006,EGY,1978,65.69760212
3007,EGY,1979,68.61138138
3008,EGY,1980,66.96821382
3009,EGY,1981,66.29411471
3010,EGY,1982,66.98657727
3011,EGY,1983,67.58503737
3012,EGY,1984,67.47194578
3013,EGY,1985,69.56034873
3014,EGY,1986,71.06220118
3015,EGY,1987,73.77851417
3016,EGY,1988,73.05181372
3017,EGY,1989,74.27567066
3018,EGY,1990,76.3314154
3019,EGY,1991,81.34684194
3020,EGY,1992,82.2339985
3021,EGY,1993,81.09387625
3022,EGY,1994,81.9420387
3023,EGY,1995,80.71558451
3024,EGY,1996,85.72490014
3025,EGY,1997,84.52485998
3026,EGY,1998,81.85435156
3027,EGY,1999,85.33877648
3028,EGY,2000,86.7324922
3029,EGY,2001,84.02697245
3030,EGY,2002,88.84780449
3031,EGY,2003,91.43997223
3032,EGY,2004,90.55510593
3033,EGY,2005,91.33690225
3034,EGY,2006,96.44569732
3035,EGY,2007,99.31001849
3036,EGY,2008,101.9612151
3037,EGY,2009,97.594858
3038,EGY,2010,95.13822774
3039,EGY,2011,99.75655339
3040,EGY,2012,104.1662199
3041,EGY,2013,95.49407663
3042,EGY,2014,102.3566883
3043,EGY,2015,100.0
3044,EGY,2016,98.16395787
3045,EGY,2017,101.0593377
3046,EGY,2018,103.9603875
3047,EGY,2019,113.0857158
3048,EGY,2020,108.4239798
3049,EGY,2021,107.4245383
3050,ERI,1961,
3051,ERI,1962,
3052,ERI,1963,
3053,ERI,1964,
3054,ERI,1965,
3055,ERI,1966,
3056,ERI,1967,
3057,ERI,1968,
3058,ERI,1969,
3059,ERI,1970,
3060,ERI,1971,
3061,ERI,1972,
3062,ERI,1973,
3063,ERI,1974,
3064,ERI,1975,
3065,ERI,1976,
3066,ERI,1977,
3067,ERI,1978,
3068,ERI,1979,
3069,ERI,1980,
3070,ERI,1981,
3071,ERI,1982,
3072,ERI,1983,
3073,ERI,1984,
3074,ERI,1985,
3075,ERI,1986,
3076,ERI,1987,
3077,ERI,1988,
3078,ERI,1989,
3079,ERI,1990,
3080,ERI,1991,
3081,ERI,1992,
3082,ERI,1993,88.11457731
3083,ERI,1994,111.5300465
3084,ERI,1995,102.3378867
3085,ERI,1996,94.10869478
3086,ERI,1997,93.2627978
3087,ERI,1998,109.8629779
3088,ERI,1999,102.849755
3089,ERI,2000,97.15415629
3090,ERI,2001,106.5548907
3091,ERI,2002,90.91186667
3092,ERI,2003,97.87202677
3093,ERI,2004,99.09699881
3094,ERI,2005,114.0984793
3095,ERI,2006,115.4530944
3096,ERI,2007,121.9806706
3097,ERI,2008,91.58924728
3098,ERI,2009,104.3413986
3099,ERI,2010,106.3438435
3100,ERI,2011,108.6664897
3101,ERI,2012,109.341952
3102,ERI,2013,105.6580834
3103,ERI,2014,103.4888525
3104,ERI,2015,100.0
3105,ERI,2016,99.87356046
3106,ERI,2017,101.2391196
3107,ERI,2018,99.33225109
3108,ERI,2019,98.65156392
3109,ERI,2020,98.19476639
3110,ERI,2021,95.30216973
3111,ESP,1961,32.21091579
3112,ESP,1962,31.34766353
3113,ESP,1963,35.49891753
3114,ESP,1964,32.40842413
3115,ESP,1965,32.46957539
3116,ESP,1966,34.14966495
3117,ESP,1967,31.77613395
3118,ESP,1968,33.19631364
3119,ESP,1969,32.51139205
3120,ESP,1970,34.7786675
3121,ESP,1971,33.82770028
3122,ESP,1972,38.51909046
3123,ESP,1973,41.6620515
3124,ESP,1974,42.55432986
3125,ESP,1975,44.68151974
3126,ESP,1976,44.53779552
3127,ESP,1977,43.77666144
3128,ESP,1978,48.97918324
3129,ESP,1979,51.39119169
3130,ESP,1980,54.58620158
3131,ESP,1981,52.94327302
3132,ESP,1982,58.0286668
3133,ESP,1983,52.08330938
3134,ESP,1984,59.01652292
3135,ESP,1985,57.40347168
3136,ESP,1986,57.73510057
3137,ESP,1987,63.73342197
3138,ESP,1988,57.66425186
3139,ESP,1989,62.76101358
3140,ESP,1990,69.78398199
3141,ESP,1991,69.90049646
3142,ESP,1992,75.52646783
3143,ESP,1993,70.95755582
3144,ESP,1994,68.33755257
3145,ESP,1995,64.19500947
3146,ESP,1996,78.73858911
3147,ESP,1997,83.16797256
3148,ESP,1998,78.39433415
3149,ESP,1999,78.4018395
3150,ESP,2000,84.81949075
3151,ESP,2001,84.05984018
3152,ESP,2002,84.85497684
3153,ESP,2003,90.3304809
3154,ESP,2004,86.03497175
3155,ESP,2005,79.61640272
3156,ESP,2006,88.78731147
3157,ESP,2007,86.58054601
3158,ESP,2008,95.0484807
3159,ESP,2009,97.85381295
3160,ESP,2010,98.14470285
3161,ESP,2011,103.3116943
3162,ESP,2012,91.35106323
3163,ESP,2013,105.2917084
3164,ESP,2014,96.15576638
3165,ESP,2015,100.0
3166,ESP,2016,104.364685
3167,ESP,2017,97.30017791
3168,ESP,2018,108.5909982
3169,ESP,2019,99.2753519
3170,ESP,2020,109.1449452
3171,ESP,2021,105.7007646
3172,EST,1961,185.2414306
3173,EST,1962,179.0911888
3174,EST,1963,184.5417582
3175,EST,1964,175.4061487
3176,EST,1965,177.8434173
3177,EST,1966,176.0391587
3178,EST,1967,187.731047
3179,EST,1968,183.3734645
3180,EST,1969,175.2579933
3181,EST,1970,168.2554796
3182,EST,1971,167.7785046
3183,EST,1972,157.9432824
3184,EST,1973,162.4883752
3185,EST,1974,175.4756977
3186,EST,1975,168.0550354
3187,EST,1976,161.8957202
3188,EST,1977,163.2206921
3189,EST,1978,159.9630081
3190,EST,1979,155.8317193
3191,EST,1980,153.1350662
3192,EST,1981,138.4642852
3193,EST,1982,150.3936513
3194,EST,1983,142.7195354
3195,EST,1984,154.4196467
3196,EST,1985,141.315227
3197,EST,1986,157.1740187
3198,EST,1987,146.4703676
3199,EST,1988,144.4622809
3200,EST,1989,154.6581092
3201,EST,1990,140.37533
3202,EST,1991,129.3508762
3203,EST,1992,99.98328241
3204,EST,1993,102.6584813
3205,EST,1994,97.35172306
3206,EST,1995,102.4718177
3207,EST,1996,93.77717321
3208,EST,1997,87.19280531
3209,EST,1998,83.15893971
3210,EST,1999,77.31189954
3211,EST,2000,75.24405176
3212,EST,2001,81.40880924
3213,EST,2002,79.23092276
3214,EST,2003,83.1897553
3215,EST,2004,86.58522405
3216,EST,2005,83.83374557
3217,EST,2006,85.37082466
3218,EST,2007,83.51524403
3219,EST,2008,83.28314858
3220,EST,2009,86.73298937
3221,EST,2010,87.9440935
3222,EST,2011,89.69307583
3223,EST,2012,89.35514099
3224,EST,2013,90.35399008
3225,EST,2014,93.98952952
3226,EST,2015,100.0
3227,EST,2016,87.20298916
3228,EST,2017,102.6149274
3229,EST,2018,86.72999348
3230,EST,2019,102.2305222
3231,EST,2020,105.3023114
3232,EST,2021,95.96639391
3233,ETF,1961,78.81957168
3234,ETF,1962,79.42193077
3235,ETF,1963,79.61638937
3236,ETF,1964,80.49848181
3237,ETF,1965,79.04925444
3238,ETF,1966,78.61010118
3239,ETF,1967,79.02792507
3240,ETF,1968,78.20955257
3241,ETF,1969,79.45711921
3242,ETF,1970,80.00598527
3243,ETF,1971,76.62678531
3244,ETF,1972,76.79712642
3245,ETF,1973,77.02217153
3246,ETF,1974,75.17804344
3247,ETF,1975,74.71802508
3248,ETF,1976,80.09442262
3249,ETF,1977,81.18298234
3250,ETF,1978,79.50829707
3251,ETF,1979,84.42569745
3252,ETF,1980,88.1927378
3253,ETF,1981,89.77089231
3254,ETF,1982,88.74050508
3255,ETF,1983,89.1307612
3256,ETF,1984,84.73228952
3257,ETF,1985,81.27289557
3258,ETF,1986,86.66530395
3259,ETF,1987,83.33111088
3260,ETF,1988,84.12316024
3261,ETF,1989,84.49758918
3262,ETF,1990,85.62643264
3263,ETF,1991,62.57882227
3264,ETF,1992,54.67185056
3265,ETF,1993,82.03253333
3266,ETF,1994,77.01134444
3267,ETF,1995,79.26489265
3268,ETF,1996,82.19249904
3269,ETF,1997,82.65513667
3270,ETF,1998,81.50683625
3271,ETF,1999,81.25283303
3272,ETF,2000,81.89086945
3273,ETF,2001,82.91128871
3274,ETF,2002,95.44636538
3275,ETF,2003,94.22978602
3276,ETF,2004,94.71400276
3277,ETF,2005,99.17779384
3278,ETF,2006,104.7426391
3279,ETF,2007,105.6933133
3280,ETF,2008,105.6773637
3281,ETF,2009,106.1040853
3282,ETF,2010,108.5208202
3283,ETF,2011,104.2825123
3284,ETF,2012,99.17975077
3285,ETF,2013,101.9101372
3286,ETF,2014,101.7577907
3287,ETF,2015,100.0
3288,ETF,2016,95.2610192
3289,ETF,2017,94.2017767
3290,ETF,2018,93.70169509
3291,ETF,2019,91.74670874
3292,ETF,2020,94.54219431
3293,ETF,2021,93.14847165
3294,ETH,1961,
3295,ETH,1962,
3296,ETH,1963,
3297,ETH,1964,
3298,ETH,1965,
3299,ETH,1966,
3300,ETH,1967,
3301,ETH,1968,
3302,ETH,1969,
3303,ETH,1970,
3304,ETH,1971,
3305,ETH,1972,
3306,ETH,1973,
3307,ETH,1974,
3308,ETH,1975,
3309,ETH,1976,
3310,ETH,1977,
3311,ETH,1978,
3312,ETH,1979,
3313,ETH,1980,
3314,ETH,1981,
3315,ETH,1982,
3316,ETH,1983,
3317,ETH,1984,
3318,ETH,1985,
3319,ETH,1986,
3320,ETH,1987,
3321,ETH,1988,
3322,ETH,1989,
3323,ETH,1990,
3324,ETH,1991,
3325,ETH,1992,
3326,ETH,1993,82.50360586
3327,ETH,1994,76.33656323
3328,ETH,1995,79.01267369
3329,ETH,1996,82.36111265
3330,ETH,1997,82.88321818
3331,ETH,1998,81.33976641
3332,ETH,1999,81.29667702
3333,ETH,2000,82.15548553
3334,ETH,2001,82.7901437
3335,ETH,2002,96.41753465
3336,ETH,2003,94.8283488
3337,ETH,2004,95.16975725
3338,ETH,2005,99.21879068
3339,ETH,2006,105.041628
3340,ETH,2007,105.8037827
3341,ETH,2008,106.5071661
3342,ETH,2009,106.4216507
3343,ETH,2010,108.7379527
3344,ETH,2011,104.287025
3345,ETH,2012,98.99523515
3346,ETH,2013,101.8317823
3347,ETH,2014,101.7296362
3348,ETH,2015,100.0
3349,ETH,2016,95.14707011
3350,ETH,2017,94.0503059
3351,ETH,2018,93.61198901
3352,ETH,2019,91.64551048
3353,ETH,2020,94.50253765
3354,ETH,2021,93.12584922
3355,FIN,1961,63.86933371
3356,FIN,1962,65.77782503
3357,FIN,1963,64.05036257
3358,FIN,1964,63.79685081
3359,FIN,1965,61.76782578
3360,FIN,1966,58.14501876
3361,FIN,1967,56.99836963
3362,FIN,1968,55.44004566
3363,FIN,1969,56.63536496
3364,FIN,1970,54.93607007
3365,FIN,1971,55.99844812
3366,FIN,1972,57.66874167
3367,FIN,1973,51.30242621
3368,FIN,1974,51.60713333
3369,FIN,1975,55.91661075
3370,FIN,1976,63.10263445
3371,FIN,1977,60.2943185
3372,FIN,1978,60.46654564
3373,FIN,1979,61.32841915
3374,FIN,1980,59.50161585
3375,FIN,1981,56.70067424
3376,FIN,1982,58.37403431
3377,FIN,1983,64.73753749
3378,FIN,1984,65.57520766
3379,FIN,1985,64.30538584
3380,FIN,1986,65.34801979
3381,FIN,1987,60.83120546
3382,FIN,1988,64.90889439
3383,FIN,1989,69.71194364
3384,FIN,1990,77.50702837
3385,FIN,1991,79.57238113
3386,FIN,1992,76.42272143
3387,FIN,1993,82.00579238
3388,FIN,1994,82.08087178
3389,FIN,1995,80.60907571
3390,FIN,1996,83.1088627
3391,FIN,1997,84.3466531
3392,FIN,1998,77.13383598
3393,FIN,1999,81.08176021
3394,FIN,2000,87.44800002
3395,FIN,2001,86.74480357
3396,FIN,2002,90.17961496
3397,FIN,2003,87.57375306
3398,FIN,2004,89.31580635
3399,FIN,2005,94.43279905
3400,FIN,2006,96.19038298
3401,FIN,2007,95.22637443
3402,FIN,2008,96.60380956
3403,FIN,2009,102.310799
3404,FIN,2010,92.1342476
3405,FIN,2011,98.56299598
3406,FIN,2012,94.60627576
3407,FIN,2013,101.4410421
3408,FIN,2014,98.01462682
3409,FIN,2015,100.0
3410,FIN,2016,102.6771626
3411,FIN,2017,101.5859492
3412,FIN,2018,96.94414888
3413,FIN,2019,107.9003925
3414,FIN,2020,107.0595198
3415,FIN,2021,98.35826746
3416,FJI,1961,174.5979295
3417,FJI,1962,200.676574
3418,FJI,1963,219.8219975
3419,FJI,1964,218.6494946
3420,FJI,1965,198.2108132
3421,FJI,1966,191.8084825
3422,FJI,1967,179.7683954
3423,FJI,1968,209.2379394
3424,FJI,1969,196.4607412
3425,FJI,1970,209.9037817
3426,FJI,1971,188.4700748
3427,FJI,1972,165.6935872
3428,FJI,1973,169.0217385
3429,FJI,1974,151.4108465
3430,FJI,1975,147.9894285
3431,FJI,1976,146.8591726
3432,FJI,1977,162.8056197
3433,FJI,1978,164.002901
3434,FJI,1979,188.7340808
3435,FJI,1980,169.9112362
3436,FJI,1981,177.3929717
3437,FJI,1982,181.2070338
3438,FJI,1983,132.7828915
3439,FJI,1984,184.3158776
3440,FJI,1985,155.1506932
3441,FJI,1986,179.8411071
3442,FJI,1987,148.3004527
3443,FJI,1988,150.7848366
3444,FJI,1989,170.0654848
3445,FJI,1990,169.1380049
3446,FJI,1991,141.6949725
3447,FJI,1992,138.4425253
3448,FJI,1993,144.055092
3449,FJI,1994,153.6434319
3450,FJI,1995,158.4084286
3451,FJI,1996,154.4592183
3452,FJI,1997,140.6174507
3453,FJI,1998,125.9634105
3454,FJI,1999,152.4143428
3455,FJI,2000,149.8685664
3456,FJI,2001,132.8789549
3457,FJI,2002,132.8810432
3458,FJI,2003,117.8663287
3459,FJI,2004,124.0734332
3460,FJI,2005,131.4303672
3461,FJI,2006,144.1926029
3462,FJI,2007,128.7902535
3463,FJI,2008,124.1625545
3464,FJI,2009,108.0490057
3465,FJI,2010,87.56610314
3466,FJI,2011,97.65737009
3467,FJI,2012,88.69238482
3468,FJI,2013,94.02593591
3469,FJI,2014,96.49506443
3470,FJI,2015,100.0
3471,FJI,2016,80.66768781
3472,FJI,2017,103.7293211
3473,FJI,2018,117.1140275
3474,FJI,2019,100.7902726
3475,FJI,2020,94.5858197
3476,FJI,2021,96.92951513
3477,FRA,1961,75.74575312
3478,FRA,1962,79.1636474
3479,FRA,1963,71.861555
3480,FRA,1964,71.76504104
3481,FRA,1965,74.3677639
3482,FRA,1966,68.88684366
3483,FRA,1967,70.87087156
3484,FRA,1968,72.95666325
3485,FRA,1969,68.67807501
3486,FRA,1970,72.50498791
3487,FRA,1971,70.99020999
3488,FRA,1972,68.31315789
3489,FRA,1973,72.79193103
3490,FRA,1974,77.29728881
3491,FRA,1975,74.48402153
3492,FRA,1976,72.9559103
3493,FRA,1977,68.92786677
3494,FRA,1978,70.8892159
3495,FRA,1979,76.51813764
3496,FRA,1980,77.26677368
3497,FRA,1981,76.00434485
3498,FRA,1982,80.30651132
3499,FRA,1983,77.78844739
3500,FRA,1984,83.34004752
3501,FRA,1985,81.10247381
3502,FRA,1986,80.11474251
3503,FRA,1987,83.30446333
3504,FRA,1988,81.55127203
3505,FRA,1989,81.59703824
3506,FRA,1990,84.62131528
3507,FRA,1991,81.55205412
3508,FRA,1992,92.70697677
3509,FRA,1993,83.72082119
3510,FRA,1994,84.87265425
3511,FRA,1995,87.01460964
3512,FRA,1996,90.81475859
3513,FRA,1997,91.36441003
3514,FRA,1998,91.67643969
3515,FRA,1999,92.6927203
3516,FRA,2000,90.6101136
3517,FRA,2001,84.91628756
3518,FRA,2002,90.57732245
3519,FRA,2003,86.31555464
3520,FRA,2004,92.33291557
3521,FRA,2005,92.20763694
3522,FRA,2006,89.39123568
3523,FRA,2007,87.52799557
3524,FRA,2008,96.88971452
3525,FRA,2009,105.1883556
3526,FRA,2010,100.537766
3527,FRA,2011,103.8128789
3528,FRA,2012,99.74059486
3529,FRA,2013,96.71948956
3530,FRA,2014,101.4467884
3531,FRA,2015,100.0
3532,FRA,2016,98.18608108
3533,FRA,2017,104.4250745
3534,FRA,2018,102.2668944
3535,FRA,2019,108.4490745
3536,FRA,2020,101.9597411
3537,FRA,2021,109.756281
3538,GAB,1961,117.1970657
3539,GAB,1962,114.3574068
3540,GAB,1963,112.5360516
3541,GAB,1964,110.7998982
3542,GAB,1965,109.7804169
3543,GAB,1966,106.5695508
3544,GAB,1967,107.588299
3545,GAB,1968,107.266909
3546,GAB,1969,109.209511
3547,GAB,1970,110.6136062
3548,GAB,1971,109.9416718
3549,GAB,1972,109.4450502
3550,GAB,1973,94.41573713
3551,GAB,1974,93.37498733
3552,GAB,1975,91.62742885
3553,GAB,1976,87.79643661
3554,GAB,1977,89.73628429
3555,GAB,1978,90.99999688
3556,GAB,1979,94.44875767
3557,GAB,1980,97.81889776
3558,GAB,1981,93.24680334
3559,GAB,1982,98.4571035
3560,GAB,1983,97.43701762
3561,GAB,1984,95.4461968
3562,GAB,1985,92.43218923
3563,GAB,1986,91.64301007
3564,GAB,1987,90.373158
3565,GAB,1988,92.30727768
3566,GAB,1989,92.36581669
3567,GAB,1990,88.739998
3568,GAB,1991,96.55305518
3569,GAB,1992,90.11281056
3570,GAB,1993,87.85924213
3571,GAB,1994,89.94405859
3572,GAB,1995,91.32440132
3573,GAB,1996,92.69363347
3574,GAB,1997,93.45795084
3575,GAB,1998,95.13452012
3576,GAB,1999,93.50939563
3577,GAB,2000,95.85451887
3578,GAB,2001,94.48897679
3579,GAB,2002,93.24485469
3580,GAB,2003,94.05723806
3581,GAB,2004,93.74022172
3582,GAB,2005,92.77486275
3583,GAB,2006,93.37056843
3584,GAB,2007,95.35033807
3585,GAB,2008,97.96221446
3586,GAB,2009,97.01778112
3587,GAB,2010,102.1014347
3588,GAB,2011,103.3209196
3589,GAB,2012,99.86419679
3590,GAB,2013,102.2950464
3591,GAB,2014,102.6384507
3592,GAB,2015,100.0
3593,GAB,2016,97.99602824
3594,GAB,2017,94.285412
3595,GAB,2018,95.11173655
3596,GAB,2019,94.64350926
3597,GAB,2020,96.78125541
3598,GAB,2021,92.92668676
3599,GBR,1961,59.42212907
3600,GBR,1962,60.08998587
3601,GBR,1963,60.51891938
3602,GBR,1964,61.82680087
3603,GBR,1965,63.29087844
3604,GBR,1966,64.36449834
3605,GBR,1967,65.39911504
3606,GBR,1968,65.51524335
3607,GBR,1969,67.15725005
3608,GBR,1970,71.26790607
3609,GBR,1971,71.66159666
3610,GBR,1972,72.78965994
3611,GBR,1973,73.90554087
3612,GBR,1974,79.06684146
3613,GBR,1975,75.83754056
3614,GBR,1976,72.98472603
3615,GBR,1977,79.78864252
3616,GBR,1978,81.94585702
3617,GBR,1979,82.02491695
3618,GBR,1980,87.23611917
3619,GBR,1981,85.88842143
3620,GBR,1982,85.1590123
3621,GBR,1983,85.88607352
3622,GBR,1984,91.44323959
3623,GBR,1985,88.98277917
3624,GBR,1986,87.88859878
3625,GBR,1987,88.3483624
3626,GBR,1988,87.46505249
3627,GBR,1989,90.44775284
3628,GBR,1990,94.83364591
3629,GBR,1991,96.48492735
3630,GBR,1992,100.8478676
3631,GBR,1993,100.516206
3632,GBR,1994,98.74509496
3633,GBR,1995,100.0221932
3634,GBR,1996,98.22290905
3635,GBR,1997,96.37231756
3636,GBR,1998,98.02934275
3637,GBR,1999,101.5191754
3638,GBR,2000,100.4037497
3639,GBR,2001,92.39099914
3640,GBR,2002,96.76898562
3641,GBR,2003,95.65675767
3642,GBR,2004,94.98639828
3643,GBR,2005,93.36691678
3644,GBR,2006,92.08842045
3645,GBR,2007,89.08987159
3646,GBR,2008,95.04526487
3647,GBR,2009,95.33534282
3648,GBR,2010,95.68692816
3649,GBR,2011,97.67603528
3650,GBR,2012,91.36285951
3651,GBR,2013,93.9609017
3652,GBR,2014,98.76655921
3653,GBR,2015,100.0
3654,GBR,2016,95.02732335
3655,GBR,2017,96.87456664
3656,GBR,2018,95.06169898
3657,GBR,2019,98.15062339
3658,GBR,2020,93.42986046
3659,GBR,2021,94.15506109
3660,GEO,1961,137.9171957
3661,GEO,1962,123.1231412
3662,GEO,1963,119.3879779
3663,GEO,1964,124.1552754
3664,GEO,1965,116.2512981
3665,GEO,1966,113.6576913
3666,GEO,1967,123.3812854
3667,GEO,1968,120.1155083
3668,GEO,1969,110.5193678
3669,GEO,1970,111.7025614
3670,GEO,1971,95.56644462
3671,GEO,1972,100.8019308
3672,GEO,1973,110.813411
3673,GEO,1974,110.9357338
3674,GEO,1975,105.501884
3675,GEO,1976,94.10972903
3676,GEO,1977,101.8717686
3677,GEO,1978,104.9483523
3678,GEO,1979,111.0456252
3679,GEO,1980,107.3627603
3680,GEO,1981,101.9607062
3681,GEO,1982,86.18410387
3682,GEO,1983,82.28932577
3683,GEO,1984,104.5400878
3684,GEO,1985,94.26079163
3685,GEO,1986,88.66801567
3686,GEO,1987,88.69220057
3687,GEO,1988,81.78585843
3688,GEO,1989,75.99036617
3689,GEO,1990,112.3121642
3690,GEO,1991,97.87771403
