,ABW,ATG,AFG,DZA,AZE,ALB,ARM,AND,AGO,ASM,ARG,AUS,AUT,AIA,ATA,BHR,BRB,BWA,BMU,BEL,BHS,BGD,BLZ,BIH,BOL,MMR,BEN,BLR,SLB,BRA,BTN,BGR,BVT,BRN,BDI,CAN,KHM,TCD,LKA,COG,COD,CHN,CHL,CYM,CCK,CMR,COM,COL,MNP,CRI,CAF,CUB,CPV,COK,CYP,DNK,DJI,DMA,DOM,ECU,EGY,IRL,GNQ,EST,ERI,SLV,ETH,CZE,GUF,FIN,FJI,FLK,FSM,FRO,PYF,FRA,ATF,GMB,GAB,GEO,GHA,GIB,GRD,GGY,GRL,DEU,GLP,GUM,GRC,GTM,GIN,GUY,HTI,HMD,HND,HRV,HUN,ISL,IDN,IMN,IND,IOT,IRN,ISR,ITA,CIV,IRQ,JPN,JEY,JAM,JOR,KEN,KGZ,PRK,KIR,KOR,CXR,KWT,KAZ,LAO,LBN,LVA,LTU,LBR,SVK,LIE,LSO,LUX,LBY,MDG,MTQ,MAC,MDA,MYT,MNG,MSR,MWI,MKD,MLI,MCO,MAR,MUS,MRT,MLT,OMN,MDV,MEX,MYS,MOZ,NCL,NIU,NFK,NER,VUT,NGA,NLD,NOR,NPL,NRU,SUR,NIC,NZL,PRY,PCN,PER,PAK,POL,PAN,PRT,PNG,PLW,GNB,QAT,REU,MHL,ROU,PHL,PRI,RUS,RWA,SAU,SPM,KNA,SYC,ZAF,SEN,SHN,SVN,SLE,SMR,SGP,SOM,ESP,LCA,SDN,SJM,SWE,SGS,SYR,CHE,TTO,THA,TJK,TCA,TKL,TON,TGO,STP,TUN,TUR,TUV,TWN,TKM,TZA,UGA,GBR,UKR,USA,BFA,URY,UZB,VCT,VEN,VGB,VNM,VIR,NAM,PSE,WLF,ESH,WSM,SWZ,YEM,ZMB,ZWE
daily_std_0,25.749986267090023,25.94657287597653,0.3453460693357755,8.542070007324526,-3.0402206420897357,1.3106857299805341,-8.31935729980448,6.09999237060552,22.08918914794927,27.89998779296876,17.887422180175776,28.420014953613276,-4.898512268066483,25.849984741211273,-13.149679565429722,15.850007629394284,25.87481079101579,27.864915466308517,20.26978454589826,3.099710083007764,23.51828918457028,16.707116699218773,19.583985900878773,2.1651092529295113,19.71558532714853,14.48893127441427,25.988671874999767,-2.6952575683592244,27.337243652343773,22.943139648437523,-0.7298797607419658,-3.745710754394736,1.6999908447265142,24.93961486816427,18.20260772705076,-17.34500350952147,24.24639282226552,23.124459838867025,24.108796691894256,22.37864074707052,21.535722351074284,-12.360449218749977,9.571603393554525,25.000001525878773,27.099992370605506,21.96868286132826,26.93124542236353,21.55320129394528,26.86446533203153,23.58573303222677,22.374826049804525,24.242219543457267,22.28466186523454,25.94502410888653,10.4034439086915,4.662599182128773,25.322457885742025,26.056474304199284,24.96692810058603,19.76914367675751,7.134675598144526,8.725022888183773,22.98009643554677,0.3809066772460312,21.764710998535023,18.827409362793034,20.863526916503787,-1.9857391357422216,23.11404571533228,-7.73712768554698,25.615693664550776,8.596253967285278,27.23169860839853,7.397950744628773,27.114778137207026,2.747644042968517,3.7793594360350227,24.805947875976543,22.161920166015534,-7.348463439941483,25.807687377929767,7.799981689453261,25.9499908447265,6.725602722168276,-32.19903411865223,0.1748138427735313,26.04998931884751,26.919061279297026,3.9868789672852785,17.213708496093517,23.96762237548826,23.287973022460775,25.25114593505853,2.2999893188477643,19.23227081298853,1.3963027954102643,-6.2291244506834715,2.913583374023517,24.54657135009778,6.480958557129014,14.502999877929511,26.299996948242267,-1.488539123535233,5.823220825195534,7.104798889160264,24.89444885253903,0.5835433959962586,3.6211639404295255,6.72499237060552,26.35649261474603,1.8102966308595256,21.206483459472537,-9.953260803222477,-13.584432983398486,26.63262329101552,1.7003646850585312,27.49999389648454,9.693750000000023,-11.23777618408198,18.917337036133034,6.651300048828276,0.11695251464826129,-0.48272552490224996,24.21222839355451,-5.037428283691483,-3.3250030517579887,21.16519317626978,2.1886611938475227,11.648637390136514,22.53560028076204,26.20007476806626,20.625001525878773,-6.8651107788087415,27.17499694824201,-22.68096771240222,26.04998931884751,23.64999542236302,-2.359693908691227,20.399385070801017,10.975000000000023,5.745111083984526,25.51986846923853,18.297448730468773,16.54998168945353,21.427545166015776,26.614839172363276,9.600564575195534,23.689942932128773,24.971856689453276,25.14135894775403,26.540910339355264,22.04999694824228,22.753938293457267,25.95145568847677,24.465837097168034,3.730203247070264,-6.918905639648472,-1.8468307495117244,27.09998474121126,22.810830688476784,19.957360839843517,13.990296936035278,24.68187103271501,23.972520446777523,17.749803161621017,7.40067443847677,-1.5778488159179886,23.77507934570302,6.951364135742267,23.678132629394767,27.465882873535023,25.13633880615251,15.936448669433531,24.32581481933603,27.027604675293034,-7.06780853271448,25.29668579101579,25.95279846191427,-20.45999755859348,17.95237121582028,11.821237182617281,-3.450003051757733,25.80981597900376,26.603379821777267,22.55726776123052,24.517282104492267,22.299989318847764,-5.276701354980474,25.008172607421756,4.4249893188475085,24.57499847412103,25.96513519287103,3.5495773315430057,26.158998107910264,18.35402069091826,-21.318979644775226,-7.953932189941483,2.329263305664014,-0.9579147338869802,-3.2018188476562273,24.953431701660023,22.71017608642576,-9.110075378417719,25.900003051757523,28.074998474121017,25.820397949218773,25.467553710937267,27.19031677246076,11.09663543701177,-5.560423278808727,27.846177673340023,19.89261016845728,0.401658630371017,20.26271209716802,21.004457092285264,6.406762695312523,-6.22223510742198,-4.30039825439448,26.145623779297026,20.60623321533204,0.47518310546877274,26.000756835937523,23.38180694580076,25.851113891601514,20.38047180175778,25.94806823730478,25.856126403808773,4.6158691406250085,27.680284118652537,15.593614196777267,27.615579223632793,23.618043518066514,20.70100555419927,21.84079132080103,22.179780578613276
daily_std_1,25.725000000000037,25.80260620117177,-3.158308410644736,9.194062805175761,-4.4680770874022215,0.07897338867178405,-9.754019165038983,4.499993896484526,22.064996337890506,28.125001525878773,19.00315246582052,28.99110565185552,-4.802282714843713,25.92498931884778,-13.100241088866966,15.324990844726784,25.849633789062764,26.799470520019526,21.088494873046784,-0.45702972412122733,21.90920410156278,16.18012390136728,20.34842071533201,0.3565078735350369,19.60942993164103,14.36644897460927,25.845010375976514,-1.7510971069334573,26.784799194336017,23.041268920898517,-0.974981689453216,-2.5155242919922216,1.174996948242267,24.26625213623052,17.599679565429767,-18.795313262939473,23.351495361328276,24.084092712402267,23.756196594238276,22.442071533203276,21.50346527099603,-12.433081054687491,10.35624084472677,25.099992370605506,27.17498931884802,21.789468383789014,27.16865692138677,21.357476806640776,27.07893524169927,23.767953491210775,22.61691436767552,23.889825439453006,22.027207946777523,26.161347961426017,10.978440856933517,3.307168579101514,25.454888916015534,25.882127380371017,24.913194274902523,19.733956909179767,9.880075073242267,10.011422729492267,23.15814361572278,-5.066465759277207,22.539918518066514,19.627481079101784,21.283502197265776,-3.946081542968713,23.050363159179767,-15.155180358886973,25.805284118652523,7.868302917480534,27.49434051513677,9.133821105957026,26.316232299805023,0.7170578002930341,4.342691040039028,24.309495544433275,22.210984802246287,-8.215467834472477,25.18700561523427,10.175004577636543,25.949983215332267,5.800538635253773,-28.39090957641597,-3.04952087402323,25.874993896484526,27.06643829345701,3.579202270507764,18.14014587402353,24.727792358398517,23.08957824707052,25.125474548340023,1.9999862670900228,20.331353759765534,0.5069747924805341,-3.334944152831966,2.623338317871017,24.681459045410023,7.8664184570315285,15.546517944336031,26.500001525878773,-2.6302017211912414,6.894532775878503,5.693315124512026,24.58717498779302,1.7667175292970114,3.139810180664014,5.7999893188477785,26.463449096679525,2.916123962402523,21.935380554199284,-10.12964477539046,-12.036062622070219,26.176194763183517,1.902940368652267,27.649987792969014,11.156823730468503,-9.989660644531483,18.26530609130853,7.167771911621031,-1.94621124267546,-0.8568405151364828,24.23947296142603,-3.235426330566483,-5.57501068115225,15.492829895019511,-1.21010437011671,11.244622802734526,22.436647033691514,26.07229003906278,19.15000305175778,-3.591246032714963,27.67499694824201,-21.230444335937726,25.874993896484526,23.28639373779302,-2.789411926269736,21.45170745849576,10.34999237060552,7.160844421386756,25.003930664062523,19.217889404296514,15.59999237060552,19.888711547851784,26.660852050781273,12.19226989746079,23.45975646972653,24.746018981933517,24.871064758300776,26.564782714843773,21.92498931884751,22.81371459960951,26.51228485107427,24.217095947265776,1.3841415405272812,-3.240309143066213,-0.6138442993162272,27.375001525878773,22.675347900390506,21.131944274902523,12.851464843750264,24.860681152343517,24.430795288085775,17.650193786621273,7.597039794922026,-1.0878967285154744,24.068597412109284,8.023133850097778,23.784471130371017,27.34995422363278,24.94804534912126,15.309861755371017,24.008767700195264,27.14664611816403,-4.637411499023472,24.918916320801017,25.91403350830076,-21.890638732909977,17.29684600830103,13.009721374511784,1.1249938964845256,25.74430236816427,26.54973754882829,21.596604919433787,24.31823883056653,22.47498474121126,-3.2379898071289688,25.810746765136756,2.8499847412107613,24.67498931884778,26.53684387207028,4.5802017211912585,26.04033813476576,20.11733398437528,-24.20351257324222,-8.469419860839977,2.8945785522460312,-0.5552963256832157,-5.3853134155272215,24.99048004150376,22.338548278808517,-8.754820251464722,25.475007629394796,28.150003051757793,25.825158691406273,25.14286193847653,27.124978637695264,11.251832580566273,-5.520475769042719,27.58373413085927,18.98652038574228,-2.814863586425986,20.32998809814427,20.301965332031543,7.4514175415040285,-3.352445983886966,-2.5375503540039688,26.276719665527267,22.640657043457026,-4.345487976073969,25.978990173340023,23.586938476562523,25.92588958740228,19.388513183593787,26.003457641601514,27.02450714111326,5.738206481933531,27.217927551269526,15.741517639160023,27.67466125488278,23.735871887207026,21.20152435302728,21.710397338867267,21.12575683593778
daily_std_2,25.84999237060552,25.811242675781273,-6.351339721679722,9.638513183593759,-4.530500793456724,-1.5410293579099772,-11.006643676757747,3.0000015258787727,21.618737792968517,27.55000457763653,20.172029113769526,29.41329345703103,-7.0572265624999915,25.749993896484526,-13.278715515136739,14.099992370605506,25.798738098145037,23.196618652343773,18.19999847412103,-1.9398101806639687,22.686875915527267,15.210504150390534,22.633912658691514,-1.0431427001954745,20.294976806640534,14.340539550781529,25.683480834961017,-10.01074829101573,27.210763549804767,23.114213562011784,-1.2955917358397357,-1.2066329956054744,1.22499237060525,24.687944030761784,17.479264831543034,-21.634737396240226,23.044458007812523,24.114892578125037,23.825219726562537,22.33945617675778,21.488046264648517,-10.598135375976725,12.127320861816514,25.77498779296903,26.62500152587903,21.869477844238276,27.06129608154302,21.785600280762026,27.108155822754014,24.493692016601784,22.90792236328103,24.566583251953276,21.315431213379014,25.976640319824526,11.384118652343517,3.32820281982427,26.19115600585951,25.930825805664284,25.050637817382764,19.408464050292764,11.128640747070264,9.953958129882778,23.010026550293276,-4.152601623534963,22.98147735595704,21.757402038574284,21.362527465820506,-8.999449157714722,23.205278015136784,-2.8857559204102188,26.780160522460775,8.309106445312523,27.40698394775403,8.467805480957026,26.611108398437523,0.42364654541026425,3.7835479736327784,23.557382202148773,22.179383850097764,-10.425512695312477,25.58692321777353,11.72499237060552,25.975000000000037,4.675477600097523,-28.009226226806476,-4.078710937499977,25.924989318847764,27.109857177734526,3.4305282592772812,20.687440490722764,23.117845153808787,22.95433197021478,25.38141021728501,2.6749816894535314,21.93646392822278,-1.0609420776367386,-4.232374572753727,2.235368347167764,24.68518981933603,7.539910888672011,15.780343627929511,26.04999694824201,-0.7068161010742386,7.494241333007764,3.9870086669922813,24.400926208496017,2.810067749023517,2.2844177246095256,4.674989318847764,26.47714385986329,4.391046142578276,21.20525512695329,-12.070890808105744,-12.373968505859224,26.93426666259778,0.6852127075195256,27.399987792969,11.664277648926017,-8.861555480956966,18.175859069824526,7.541772460937523,-5.426046752929977,-5.762403869628969,23.990830993652523,-5.59495391845698,-7.775007629394494,15.702935791015761,-2.229322814941483,10.264985656738276,22.58635864257802,26.033410644531514,18.22499237060552,-4.109144592284707,27.374993896484526,-20.378729248046724,25.924989318847764,22.12143859863251,-3.5271286010742244,21.550500488281273,9.225000000000023,7.686112976074526,25.30403289794954,18.562005615234526,14.449998474121017,20.92653808593778,26.726190185547026,13.686555480957026,23.22410736084001,23.994966125488276,25.13845214843751,26.512490844726543,21.600000000000023,23.485482788086017,26.932046508789014,24.22671661376978,0.032235717773261285,1.7149063110352927,-0.2196792602537272,27.724992370605506,22.81778869628903,22.22626647949228,13.517892456055023,25.88744506835951,23.80722961425778,17.613214111328276,5.845971679687537,-7.335111999511724,24.564973449707253,9.500520324707026,24.09719238281251,27.52945861816403,24.118287658691287,13.929193115234511,24.38481292724603,27.12621459960951,-3.4095443725587273,24.952661132812523,25.974984741211017,-23.243181610107477,17.302575683593517,14.025849914550776,-0.7000030517577187,25.66967163085927,26.644960021972764,22.50335083007802,23.210305786132764,22.374993896484526,-4.623121643066227,24.21325836181653,1.47499237060552,24.549989318847764,26.521463012695264,5.646897888183787,25.985505676269526,20.89356384277326,-8.619573974609494,0.7203689575197672,2.651620483398517,1.0440994262695256,-6.577162170409977,25.242089843750023,22.04023895263701,-13.297621154784977,25.650010681152295,28.12499389648451,25.98343048095728,25.29395446777353,27.188432312011784,11.554216003417764,-4.842207336425716,28.13870391845728,18.359078979492025,-6.59904327392573,20.237611389160023,20.37135467529302,6.45066223144552,-5.9404891967772215,-3.591383361816483,25.69829711914052,24.18232879638677,-9.442785644531483,26.000375366211273,23.640916442871017,25.752000427246273,19.36095581054677,25.926515197754014,26.71869812011728,5.936914062500037,27.579179382324256,16.47823486328126,27.241883850097764,21.35194549560552,20.937753295898517,20.23964080810552,20.391847229003773
daily_std_3,25.92498168945353,25.871575927734526,-0.6352752685544658,9.272813415527281,-4.719595336913969,-1.2297653198242244,-11.748731994628969,4.34999237060552,20.864823913574014,27.42499694824201,20.85261688232427,29.613450622558787,-9.295492553710986,25.74999389648451,-13.227964782714963,14.849999999999767,25.799813842773275,25.21109161376954,18.295846557617025,-5.153654479980474,23.50787506103525,16.127816772461017,23.21194610595701,-1.57981719970698,20.364122009277523,14.477159118652523,25.464486694336017,-4.802732849120986,27.378961181640776,22.99360809326177,-1.7810653686522073,-2.4992965698242386,1.22499237060525,24.415078735351514,17.14038238525403,-22.81181182861347,23.110070800781514,22.831956481933787,25.21176300048826,22.116479492187537,20.908212280273275,-9.711241149902477,12.431329345703276,26.249993896484256,26.700013732910037,21.673043823242523,26.50239715576177,22.171594238281273,27.14973602294927,24.717919921875037,22.81120452880853,25.26684722900403,20.879487609863517,26.259049987793034,11.801232910156543,3.2717224121095256,26.938058471679525,25.981469726562523,24.917871093750023,19.388208007812253,10.46754608154302,9.281930541992537,23.08176574707028,0.8254791259765142,24.107110595703006,22.244744873047026,21.64663848876951,-6.99685516357448,23.09803924560579,-0.4989837646482158,26.940820312499767,8.910981750488261,27.194085693359256,7.924859619140776,26.707177734375264,-0.4673065185547216,4.521516418457026,23.69642791748052,22.231774902343517,-11.806890869140716,25.312387084961017,12.749993896484256,25.89998779296876,2.3261123657227785,-25.39982833862298,-4.386495971679736,25.974984741211273,27.20327911376951,4.39043579101579,21.63462219238278,22.412126159668034,23.241006469726784,25.294198608398275,2.7999969482420113,22.39060363769528,-2.0084213256837273,-7.489653015136469,2.5307403564452784,24.378785705566514,7.795518493652509,15.857064819335775,27.04999694824228,0.18106994628926998,8.799966430664014,3.273896789551017,23.732705688476514,1.3854232788085312,1.1178298950195256,2.3249908447265,26.715829467773773,5.767877197265534,21.924768066406273,-13.527487182616966,-10.037054443359224,27.160447692871287,0.4288803100587728,27.00000915527329,10.879159545898261,-10.176786804198969,18.342340087890534,8.353074645996273,-0.18990936279297443,-1.8737777709959715,23.516305541992267,-8.348265075683472,-9.849996948242222,17.539964294433517,-4.515028381347975,9.246499633789028,22.980157470703034,26.125093078613006,19.024980163574,-7.726690673827989,26.850000000000023,-18.464907073974736,25.974984741211273,21.91717681884778,-3.6494430541992244,20.88975677490228,7.84999237060552,7.70488891601552,25.537004089355534,19.03420410156228,12.37499389648427,22.086480712890776,26.69812164306653,12.935510253906259,23.17941436767576,24.53735504150376,25.515878295898517,26.809098815918276,21.6999908447265,21.543603515625023,26.751634216308517,23.85975799560552,-3.26988067626948,1.013452148437537,0.45242462158226715,27.37498626709001,22.813333129883034,22.85444793701177,13.611749267578276,26.004426574707026,24.605790710449284,17.825914001465023,7.882127380371003,-5.641378784179736,24.58052978515653,9.867196655273531,23.785501098632764,27.586297607422026,24.902284240722764,14.909730529785264,24.672029113769526,26.89629516601579,-7.173620605468727,25.09715423583978,25.80281219482403,-22.96806945800798,16.922586059570534,15.553498840332267,-2.974996948241966,25.729913330078276,26.194581604003773,22.38840637207052,23.624322509765506,21.975000000000037,-8.12630310058573,23.406465148926017,1.6249938964845114,24.14999542236326,26.35967407226552,4.919587707519526,26.08401641845677,21.890588378906273,-12.151579284667719,-0.04929199218773306,2.445245361328034,0.5270019531247669,-7.9583724975587415,25.026803588867253,21.88684997558603,-10.30009307861323,25.449998474121017,28.14998779296903,26.005937194824284,25.357461547851784,27.411553955078276,9.24617156982427,-4.411062622070489,27.857469177246017,18.48496398925802,-6.6640991210934715,20.137506103515534,20.704141235351784,6.216470336914284,-7.003851318359224,-4.1381134033204745,24.93944702148451,24.388513183593787,-8.484220886230474,25.947129821777523,23.810456848144526,25.75066528320302,19.69721374511728,25.80883941650403,25.39177856445302,7.989472961425776,27.66205749511704,16.535325622558517,27.022065734863006,22.60048828125028,21.577127075195023,19.628038024902537,21.489122009277537
daily_std_4,25.500001525878773,25.62760314941427,0.40788421630854543,9.232324218750023,-2.940199279784977,-3.0913986206054886,-9.458441162109224,1.8000045776365283,20.642945861816273,27.350000000000023,20.63901672363278,30.181375122070023,-10.385412597656227,25.499993896484526,-14.006002807617477,15.84999237060552,25.72426757812528,27.54783782958978,19.620385742187537,-2.841444396972733,23.66581115722653,16.94963989257802,22.691629028320264,-2.3735183715819943,20.513963317871287,14.478013610839767,25.24360809326201,-4.100881958007733,27.40946350097653,22.989396667480506,-0.8070587158199771,-4.033224487304466,1.1749893188477785,24.662950134277267,17.889001464843773,-23.49144592285147,23.64775238037103,21.62333068847653,24.686898803710775,22.038804626465023,21.03355560302728,-8.943014526367477,12.349717712402267,26.024995422363276,26.725000000000023,21.487046813964767,26.67314300537103,21.859994506836017,27.131028747558517,24.135835266113517,22.05330810546876,25.25211486816403,20.295396423339767,26.46723327636701,11.395280456543034,2.6754013061522812,26.894555664062523,25.70519409179701,25.064851379394526,18.955430603027523,8.366761779785023,7.863511657715023,23.227037048340023,-1.6073974609374915,24.277833557128773,21.538964843750037,21.74227294921853,-6.819303894042719,23.163392639160264,-2.0196517944337273,26.440110778808773,8.077394104003773,27.281442260742267,7.5551162719725085,26.54007873535153,-1.61806335449198,3.7938476562502785,24.017182922363276,22.373864746093773,-6.587698364257733,25.25505981445302,12.424989318847778,25.724984741211287,2.226434326171784,-26.938230895996227,-4.6819442749022215,25.69999847412103,26.998681640625023,2.8422180175782756,20.899026489257764,23.61570892334028,23.29782257080052,25.449937438964767,2.6499877929690285,21.949815368652267,-2.709158325194963,-9.71452178955046,4.95501098632802,24.49774322509751,5.128343200683517,16.80732879638653,26.14998779296903,0.6502929687500227,6.993791198730278,3.0253005981445114,24.168908691406273,0.8382507324217698,3.4072509765625085,2.2249923706055057,26.597589111328276,2.6178146362305057,23.20110473632802,-11.663710021972719,-6.821813964843983,27.09594116210927,2.400773620605534,26.87499389648454,10.602616882324284,-8.510946655273486,18.486955261230776,6.633203125000023,-2.2668746948244802,-3.482496643066483,23.85198364257802,-8.003622436523472,-9.800001525878983,18.030824279785264,-3.277082824706966,7.728395080566273,22.775170898437537,25.83892974853528,19.25000152587876,-5.673010253906483,26.899995422363006,-17.942381286621227,25.69999847412103,21.822320556640534,-5.877943420410233,21.360047912597523,8.500001525878773,8.222680664062764,25.78568420410153,19.20129547119126,12.250001525878773,22.548547363281273,26.744760131836017,13.213761901855761,23.205453491211017,25.13527069091802,25.015763854980264,26.913629150390776,21.84999237060552,20.041452026367267,26.709909057617267,23.380197143554525,0.8574005126950226,-2.8457473754879885,2.6275344848632756,27.04999694824228,22.76828918457028,22.287385559082026,12.91645965576177,26.612001037597537,24.97046051025403,17.65673217773427,9.165528869628773,-5.885572814941227,24.32873687744153,9.190209960937523,23.786920166015776,27.56812438964826,24.951776123047026,15.888360595702764,24.65574035644528,27.26616821289052,-8.823698425292974,25.100953674316287,25.66109619140653,-21.83765258789048,17.80067596435552,14.058770751953261,0.2249923706055057,25.520051574707026,26.410546875000023,22.927499389648517,24.32812652587903,22.299989318847764,-12.119215393066483,24.38192901611302,2.6249938964845114,24.05000457763653,26.384324645996017,4.152284240722764,25.81382141113302,21.649789428711017,-21.85671844482423,-1.7337936401367244,2.542642211914014,-1.1065887451169658,-9.012358093261497,25.071954345703276,21.84687957763653,-9.567648315429977,25.375001525878773,27.72499237060525,26.241098022461046,24.824418640136784,27.526856994629284,7.304360961914028,-4.406942749023472,27.173715209961017,18.617517089843773,-5.185713195800716,21.441751098632764,21.394372558593773,3.9031921386720114,-4.759588623046469,-6.3056625366209715,24.25354919433576,25.45237884521478,-6.530455017089977,25.750367736816514,23.63246307373052,25.50133666992177,19.78708801269552,25.617684936523517,25.55994567871103,6.01316223144552,27.247155761718773,16.93625030517576,26.686341857910264,25.120843505859526,21.69245300292978,20.00829467773451,22.89312896728528
daily_std_5,25.32499847412076,25.57590637207028,-0.7421859741209715,6.99865875244177,-4.2313217163084715,-1.5174850463867244,-9.234922790527207,1.2250000000000227,21.16937408447251,27.52498779296903,21.331727600097523,31.060411071777523,-8.178442382812477,25.424981689453517,-14.367239379882975,14.74999389648454,25.69839630126978,26.47438964843728,17.68757781982427,0.7340713500975227,23.956880187988517,17.24743041992177,23.343911743164014,-2.1324218749999773,20.337602233886784,15.498002624511514,24.61261901855451,-9.005430603027477,27.41434631347653,23.06994781494126,0.33032379150375846,-3.6148666381834715,0.7499938964842556,24.71099243164076,17.63251647949201,-24.340196990966483,23.637780761718773,20.68135223388677,24.370263671875023,21.953195190429525,20.950524902343773,-7.517134094238472,12.575067138671784,26.12499389648427,27.17499694824228,21.422006225586017,26.528596496582026,21.681932067871017,26.614465332031273,24.27949676513653,22.401727294921784,25.394380187988276,20.014184570312523,26.36647186279302,10.873475646972523,2.1302810668945256,26.68596801757826,25.706491088867296,24.782975769043006,19.432778930664014,6.873948669433517,8.58994445800802,23.474176025390776,-2.3254074096679886,21.330171203613276,22.243150329589767,21.903497314453034,-6.487158203124977,23.176927185058773,-1.6201843261717102,27.135011291503773,9.236497497558517,27.01344451904302,8.924737548828517,26.493035888672026,-2.057119750976483,4.496888732910264,24.647187805175776,22.514863586425776,-6.33661499023448,25.559510803222523,9.799996948242011,25.82499847412076,1.951364135742267,-33.81903305053697,-2.7189697265624773,25.699998474121017,26.62631378173826,3.896768188476784,21.707360839843773,24.154832458496017,23.16591796875028,25.293778991699284,2.5500045776365283,22.477708435058787,-2.5543121337892245,-10.688223266601483,3.9993835449220256,24.40024719238278,6.022767639160023,17.86187133789079,25.749993896484526,-0.2049697875974772,5.46180877685579,4.12448272705079,24.704545593261514,-0.009062194824224434,4.7429443359377785,1.949998474121017,26.61346588134778,1.1079727172852643,23.933717346191273,-11.060682678222733,-8.283529663085986,27.226190185547026,3.1297241210937727,27.02500305175778,8.621148681640278,-6.247770690917989,18.852845764160264,4.882447814941273,-5.208212280273472,-9.467810058593727,24.424234008789284,-10.073828124999977,-8.625006103515489,17.66418609619153,0.28155670166027846,8.052735900878517,22.475473022461017,25.844529724121273,19.574990844726784,-6.946333312988486,26.77499542236326,-17.381555938720716,25.699998474121017,21.620507812499767,-4.5160888671874915,20.526414489746273,8.124993896484511,6.628495788574284,25.31854400634778,18.515069580078276,14.424989318847764,21.481973266601514,26.820893859863276,13.112825012207281,23.218774414062523,24.898927307129014,24.897668457031514,26.80795440673853,21.72499237060552,18.03237304687528,26.44341430664079,22.570825195312523,3.649766540527523,-3.776358032226213,4.575204467773261,27.22499237060552,22.745957946777267,22.361413574218773,13.277062988281529,27.45780334472653,24.75434265136728,17.450067138672026,10.233148193359526,-6.96122589111323,24.148690795898275,7.537446594238261,23.85805664062501,27.49310455322278,25.541551208496287,14.764665222168034,24.608460998535264,26.728356933593517,-8.903982543945475,25.077462768554767,25.63609466552701,-22.21614303588872,17.235864257812523,11.614038085937267,-1.8749984741209715,25.404893493652253,26.533891296386756,22.958665466308773,24.496766662597523,22.40000305175778,-6.655027770996227,24.93332824707028,1.6999908447265142,24.0749908447265,26.869760131836273,2.6799331665037727,25.80118713378903,21.055749511718773,-10.472959899902222,-4.214064025878713,2.7124420166015284,-0.9202636718749773,-8.439321899413969,24.913171386719014,22.58066711425778,-9.781164550781241,25.02500305175778,28.349992370605506,26.334756469726514,24.855935668945264,27.213685607910023,9.430734252929781,-4.274801635742236,27.70366821289052,19.366983032226514,-2.2702545166017245,20.792070007324014,21.00036773681626,4.2766738891600085,-6.023954772948969,-5.967131042480474,25.03407440185552,26.339196777344014,-3.6748413085937415,25.84311828613278,23.390306091308773,25.42677459716751,20.21601257324228,25.58190307617204,25.764382934570264,4.8197113037107755,27.606660461426017,17.250238037109526,26.95614776611353,24.447404479980534,21.989465332031514,20.364205932617267,22.325814819335775
